,TP9,AF7,AF8,TP10,Right AUX,timestamps
6018,-16.602,-38.086,-16.113,0.977,0.000,1659355799.579
6019,-25.879,-35.645,-20.020,-6.348,0.000,1659355799.583
6020,-33.691,-31.738,-18.066,-15.625,0.000,1659355799.587
6021,-28.320,-31.738,-17.090,-2.930,0.000,1659355799.591
6022,-31.738,-32.715,-20.020,-12.207,0.000,1659355799.595
6023,-35.156,-35.645,-28.809,-19.043,0.000,1659355799.599
6024,-43.945,-37.109,-29.785,-16.113,0.000,1659355799.603
6025,-45.410,-42.480,-26.855,-27.344,0.000,1659355799.607
6026,-25.879,-42.480,-29.785,-18.066,0.000,1659355799.611
6027,-27.344,-36.621,-28.320,-14.160,0.000,1659355799.615
6028,-39.062,-41.504,-30.273,-31.738,0.000,1659355799.618
6029,-32.715,-43.457,-27.832,-31.738,0.000,1659355799.622
6030,-21.484,-40.039,-25.391,-23.926,0.000,1659355799.626
6031,-30.762,-44.922,-30.273,-22.949,0.000,1659355799.630
6032,-43.457,-45.410,-29.297,-25.879,0.000,1659355799.634
6033,-50.781,-46.387,-29.297,-25.879,0.000,1659355799.638
6034,-47.852,-43.945,-28.320,-21.484,0.000,1659355799.642
6035,-37.598,-39.062,-27.344,-30.762,0.000,1659355799.646
6036,-41.504,-42.969,-28.809,-26.855,0.000,1659355799.650
6037,-36.133,-42.969,-35.156,-23.438,0.000,1659355799.654
6038,-30.273,-41.992,-34.668,-28.320,0.000,1659355799.658
6039,-38.086,-40.039,-28.320,-21.484,0.000,1659355799.661
6040,-33.691,-37.109,-24.902,-15.625,0.000,1659355799.665
6041,-31.738,-41.504,-23.438,-16.602,0.000,1659355799.669
6042,-27.832,-37.109,-21.973,-22.461,0.000,1659355799.673
6043,-28.320,-27.832,-24.902,-22.461,0.000,1659355799.677
6044,-36.621,-33.691,-28.809,-14.648,0.000,1659355799.681
6045,-32.227,-38.574,-23.926,-2.441,0.000,1659355799.685
6046,-41.504,-32.715,-24.414,-9.766,0.000,1659355799.689
6047,-45.898,-25.391,-27.832,-20.508,0.000,1659355799.693
6048,-39.551,-29.297,-31.250,-15.625,0.000,1659355799.697
6049,-59.082,-42.480,-38.574,-20.996,0.000,1659355799.701
6050,-72.266,-41.992,-35.156,-35.645,0.000,1659355799.704
6051,-50.293,-34.668,-27.832,-28.809,0.000,1659355799.708
6052,-42.480,-37.598,-26.367,-16.113,0.000,1659355799.712
6053,-50.781,-40.039,-25.879,-20.996,0.000,1659355799.716
6054,-59.082,-38.086,-25.879,-21.973,0.000,1659355799.720
6055,-52.734,-33.203,-28.320,-25.879,0.000,1659355799.724
6056,-43.457,-34.180,-28.320,-30.273,0.000,1659355799.728
6057,-50.781,-37.109,-24.902,-21.973,0.000,1659355799.732
6058,-55.664,-29.785,-24.902,-26.367,0.000,1659355799.736
6059,-55.176,-26.367,-28.320,-27.344,0.000,1659355799.740
6060,-53.223,-28.809,-27.344,-25.391,0.000,1659355799.744
6061,-55.664,-22.461,-25.879,-20.996,0.000,1659355799.748
6062,-61.035,-21.484,-24.902,-15.625,0.000,1659355799.751
6063,-69.824,-26.367,-24.414,-23.926,0.000,1659355799.755
6064,-69.824,-22.461,-23.438,-25.391,0.000,1659355799.759
6065,-59.570,-13.672,-22.949,-31.250,0.000,1659355799.763
6066,-65.430,-11.719,-22.949,-33.691,0.000,1659355799.767
6067,-75.195,-9.766,-18.555,-31.250,0.000,1659355799.771
6068,-83.984,-3.418,-17.578,-48.340,0.000,1659355799.775
6069,-102.539,-4.883,-21.484,-55.176,0.000,1659355799.779
6070,-108.398,-3.418,-22.949,-62.012,0.000,1659355799.783
6071,-98.145,-2.930,-19.531,-71.289,0.000,1659355799.786
6072,-99.121,4.395,-17.578,-71.289,0.000,1659355799.791
6073,-108.887,15.137,-15.625,-69.336,0.000,1659355799.794
6074,-118.652,15.625,-7.324,-74.219,0.000,1659355799.798
6075,-120.117,9.277,-5.859,-82.520,0.000,1659355799.802
6076,-106.934,13.672,-4.395,-76.172,0.000,1659355799.806
6077,-113.770,21.484,0.977,-81.055,0.000,1659355799.810
6078,-118.652,17.578,0.488,-90.820,0.000,1659355799.814
6079,-110.840,16.602,-4.883,-110.352,0.000,1659355799.818
6080,-112.793,25.391,-4.883,-114.746,0.000,1659355799.822
6081,-112.793,34.180,-2.441,-91.797,0.000,1659355799.826
6082,-108.887,35.156,0.488,-80.566,0.000,1659355799.829
6083,-114.746,27.344,2.930,-90.332,0.000,1659355799.833
6084,-115.723,30.273,0.488,-98.633,0.000,1659355799.837
6085,-113.770,36.621,5.859,-92.773,0.000,1659355799.841
6086,-103.027,33.691,14.160,-88.867,0.000,1659355799.845
6087,-97.656,20.508,9.277,-88.867,0.000,1659355799.849
6088,-102.051,18.555,1.953,-83.496,0.000,1659355799.853
6089,-104.980,27.832,4.883,-78.613,0.000,1659355799.857
6090,-93.750,22.461,1.953,-71.777,0.000,1659355799.861
6091,-89.844,9.766,-5.371,-66.895,0.000,1659355799.865
6092,-104.980,11.230,-8.789,-72.266,0.000,1659355799.869
6093,-100.586,11.719,-9.277,-66.895,0.000,1659355799.872
6094,-85.938,-0.977,-10.254,-54.688,0.000,1659355799.876
6095,-75.195,-12.695,-13.184,-58.594,0.000,1659355799.880
6096,-70.801,-13.672,-15.137,-62.988,0.000,1659355799.884
6097,-74.707,-12.695,-19.531,-62.012,0.000,1659355799.888
6098,-60.547,-21.484,-22.461,-56.152,0.000,1659355799.892
6099,-44.922,-25.391,-22.949,-43.945,0.000,1659355799.896
6100,-46.387,-31.250,-26.855,-39.062,0.000,1659355799.900
6101,-41.504,-40.039,-31.250,-44.434,0.000,1659355799.904
6102,-29.785,-39.062,-34.668,-32.227,0.000,1659355799.908
6103,-34.180,-42.480,-41.016,-21.973,0.000,1659355799.912
6104,-35.645,-45.410,-45.410,-28.809,0.000,1659355799.915
6105,-25.391,-46.875,-42.480,-20.020,0.000,1659355799.919
6106,-10.742,-43.945,-36.133,-1.465,0.000,1659355799.923
6107,-5.371,-49.805,-35.645,-2.930,0.000,1659355799.927
6108,-5.859,-61.035,-35.156,-2.930,0.000,1659355799.931
6109,-6.348,-61.035,-37.598,2.441,0.000,1659355799.935
6110,-3.418,-58.594,-44.434,-4.395,0.000,1659355799.939
6111,7.812,-49.316,-39.062,-0.977,0.000,1659355799.943
6112,9.277,-50.781,-37.598,10.254,0.000,1659355799.947
6113,-0.488,-64.941,-45.898,9.277,0.000,1659355799.951
6114,-2.930,-65.918,-46.387,12.695,0.000,1659355799.954
6115,10.254,-62.012,-38.086,31.738,0.000,1659355799.958
6116,21.973,-60.547,-34.180,30.273,0.000,1659355799.962
6117,17.578,-65.430,-37.598,28.809,0.000,1659355799.966
6118,8.789,-67.871,-39.551,30.273,0.000,1659355799.970
6119,11.719,-62.500,-38.086,23.926,0.000,1659355799.974
6120,21.973,-61.035,-35.645,30.273,0.000,1659355799.978
6121,30.762,-64.453,-37.109,43.945,0.000,1659355799.982
6122,31.250,-67.871,-43.945,31.738,0.000,1659355799.986
6123,24.902,-66.895,-44.922,19.531,0.000,1659355799.990
6124,26.367,-57.617,-41.992,32.715,0.000,1659355799.994
6125,23.926,-56.152,-46.875,48.340,0.000,1659355799.997
6126,21.973,-61.035,-48.828,52.246,0.000,1659355800.001
6127,19.043,-59.082,-50.293,31.738,0.000,1659355800.005
6128,8.789,-59.082,-48.340,25.391,0.000,1659355800.009
6129,18.555,-59.570,-42.480,37.109,0.000,1659355800.013
6130,2.930,-56.152,-42.480,22.949,0.000,1659355800.017
6131,-8.301,-56.152,-45.410,19.043,0.000,1659355800.021
6132,7.324,-57.617,-41.504,28.809,0.000,1659355800.025
6133,19.043,-56.152,-36.621,34.668,0.000,1659355800.029
6134,15.625,-55.664,-37.598,35.645,0.000,1659355800.033
6135,-3.418,-56.152,-38.574,20.020,0.000,1659355800.037
6136,-7.812,-56.152,-38.574,18.066,0.000,1659355800.040
6137,-0.977,-53.711,-31.250,23.438,0.000,1659355800.044
6138,-0.977,-56.641,-32.227,17.578,0.000,1659355800.048
6139,-14.648,-63.477,-36.621,11.719,0.000,1659355800.052
6140,-19.043,-62.500,-33.203,12.207,0.000,1659355800.056
6141,-8.789,-54.199,-31.250,27.832,0.000,1659355800.060
6142,-15.137,-50.293,-32.715,29.785,0.000,1659355800.064
6143,-17.578,-51.270,-33.203,15.137,0.000,1659355800.068
6144,-19.043,-57.617,-31.250,13.184,0.000,1659355800.072
6145,-21.973,-57.129,-30.273,21.973,0.000,1659355800.076
6146,-13.672,-53.223,-26.367,14.648,0.000,1659355800.080
6147,-15.137,-56.152,-27.344,4.395,0.000,1659355800.083
6148,-19.531,-58.594,-28.809,6.836,0.000,1659355800.087
6149,-20.020,-50.781,-27.832,10.254,0.000,1659355800.091
6150,-11.719,-46.387,-27.344,21.484,0.000,1659355800.095
6151,-12.207,-46.875,-27.832,15.625,0.000,1659355800.099
6152,-15.137,-48.828,-32.227,1.465,0.000,1659355800.103
6153,-13.672,-49.805,-35.645,1.953,0.000,1659355800.107
6154,-18.066,-42.480,-35.156,-1.465,0.000,1659355800.111
6155,-15.625,-40.039,-36.133,0.977,0.000,1659355800.115
6156,-15.625,-41.504,-43.945,-4.883,0.000,1659355800.119
6157,-23.926,-46.875,-48.340,-13.184,0.000,1659355800.123
6158,-30.762,-50.781,-46.875,-9.766,0.000,1659355800.126
6159,-19.043,-55.176,-42.480,-10.742,0.000,1659355800.130
6160,-28.320,-62.500,-43.457,-14.648,0.000,1659355800.134
6161,-43.945,-61.035,-49.805,-9.766,0.000,1659355800.138
6162,-39.062,-54.199,-46.875,-4.883,0.000,1659355800.142
6163,-37.109,-53.711,-32.227,-1.953,0.000,1659355800.146
6164,-40.527,-61.523,-33.203,-6.836,0.000,1659355800.150
6165,-41.992,-56.152,-39.062,-9.766,0.000,1659355800.154
6166,-39.062,-46.875,-37.109,-4.395,0.000,1659355800.158
6167,-31.738,-47.363,-38.574,-15.137,0.000,1659355800.161
6168,-27.344,-49.805,-42.480,-15.137,0.000,1659355800.165
6169,-20.996,-46.875,-38.086,3.906,0.000,1659355800.169
6170,-27.832,-40.527,-24.414,-0.488,0.000,1659355800.173
6171,-26.855,-43.457,-25.391,-8.301,0.000,1659355800.177
6172,-16.113,-50.293,-32.715,0.977,0.000,1659355800.181
6173,-25.879,-49.316,-34.668,2.441,0.000,1659355800.185
6174,-34.180,-46.875,-37.598,-3.906,0.000,1659355800.189
6175,-24.902,-46.387,-34.668,0.000,0.000,1659355800.193
6176,-21.484,-41.016,-29.297,0.977,0.000,1659355800.197
6177,-35.645,-41.992,-29.785,-5.859,0.000,1659355800.201
6178,-40.527,-43.457,-36.621,-9.766,0.000,1659355800.204
6179,-29.297,-44.922,-37.109,-4.883,0.000,1659355800.208
6180,-28.809,-48.340,-33.691,-1.953,0.000,1659355800.212
6181,-37.109,-44.922,-30.762,-2.441,0.000,1659355800.216
6182,-35.645,-45.898,-27.832,-7.324,0.000,1659355800.220
6183,-26.367,-46.387,-27.832,-19.043,0.000,1659355800.224
6184,-20.020,-41.992,-29.297,-20.508,0.000,1659355800.228
6185,-23.438,-44.434,-30.273,-13.672,0.000,1659355800.232
6186,-37.598,-49.316,-27.832,-7.324,0.000,1659355800.236
6187,-41.504,-44.922,-27.832,-2.930,0.000,1659355800.240
6188,-30.762,-36.133,-31.738,2.441,0.000,1659355800.244
6189,-35.156,-30.273,-32.227,-0.977,0.000,1659355800.247
6190,-41.016,-37.109,-34.180,-3.906,0.000,1659355800.251
6191,-38.086,-39.062,-35.645,-8.301,0.000,1659355800.255
6192,-28.320,-34.180,-35.156,-15.625,0.000,1659355800.259
6193,-24.902,-38.086,-34.180,-11.719,0.000,1659355800.263
6194,-32.715,-50.293,-35.645,-5.859,0.000,1659355800.267
6195,-24.414,-48.828,-38.086,-7.324,0.000,1659355800.271
6196,-27.832,-34.180,-37.598,-13.672,0.000,1659355800.275
6197,-41.016,-30.273,-36.133,-9.277,0.000,1659355800.279
6198,-44.434,-39.551,-31.250,-1.465,0.000,1659355800.283
6199,-47.363,-40.527,-30.762,-6.836,0.000,1659355800.286
6200,-38.086,-34.180,-34.180,-12.207,0.000,1659355800.290
6201,-21.484,-32.715,-32.715,-8.301,0.000,1659355800.294
6202,-13.672,-35.156,-28.809,-8.301,0.000,1659355800.298
6203,-18.066,-43.457,-28.320,-15.137,0.000,1659355800.302
6204,-24.902,-39.062,-27.344,-16.602,0.000,1659355800.306
6205,-13.184,-36.133,-31.250,-10.742,0.000,1659355800.310
6206,5.859,-38.574,-30.762,-5.371,0.000,1659355800.314
6207,-0.488,-35.645,-28.809,-13.184,0.000,1659355800.318
6208,-4.395,-35.645,-30.762,-19.043,0.000,1659355800.322
6209,-6.836,-34.180,-31.738,-13.672,0.000,1659355800.326
6210,-3.418,-35.645,-32.227,-14.160,0.000,1659355800.329
6211,-9.277,-41.016,-31.250,-8.301,0.000,1659355800.333
6212,-18.066,-41.992,-31.250,-8.301,0.000,1659355800.337
6213,-5.859,-40.039,-29.297,-13.672,0.000,1659355800.341
6214,-14.648,-36.621,-23.438,-0.488,0.000,1659355800.345
6215,-27.344,-33.691,-21.484,-1.465,0.000,1659355800.349
6216,-21.484,-36.621,-21.484,-14.160,0.000,1659355800.353
6217,-22.461,-37.598,-24.902,-15.137,0.000,1659355800.357
6218,-15.137,-31.738,-27.344,-7.324,0.000,1659355800.361
6219,-10.254,-29.297,-26.855,-2.441,0.000,1659355800.365
6220,-25.879,-34.668,-27.344,-12.695,0.000,1659355800.368
6221,-29.297,-43.457,-28.320,-19.531,0.000,1659355800.372
6222,-26.367,-47.363,-29.297,-7.812,0.000,1659355800.376
6223,-30.762,-38.574,-32.227,-6.348,0.000,1659355800.380
6224,-27.832,-31.738,-35.156,-16.602,0.000,1659355800.384
6225,-17.578,-32.715,-32.715,-13.184,0.000,1659355800.388
6226,-18.066,-27.832,-29.785,-14.648,0.000,1659355800.392
6227,-21.973,-20.996,-30.273,-12.695,0.000,1659355800.396
6228,-23.926,-23.438,-27.344,-1.465,0.000,1659355800.400
6229,-28.320,-28.809,-20.020,-5.859,0.000,1659355800.404
6230,-30.273,-24.414,-16.113,-8.789,0.000,1659355800.408
6231,-21.484,-20.020,-13.672,-7.324,0.000,1659355800.411
6232,-13.672,-24.414,-16.602,-2.441,0.000,1659355800.415
6233,-20.508,-27.832,-20.996,-4.395,0.000,1659355800.419
6234,-34.668,-24.414,-22.461,-6.348,0.000,1659355800.423
6235,-41.016,-20.020,-23.926,-5.371,0.000,1659355800.427
6236,-29.297,-21.973,-20.508,-4.883,0.000,1659355800.431
6237,-19.531,-28.320,-9.766,0.977,0.000,1659355800.435
6238,-21.973,-26.855,-10.742,-9.277,0.000,1659355800.439
6239,-19.043,-28.320,-17.578,-14.648,0.000,1659355800.443
6240,-25.879,-38.086,-19.043,3.418,0.000,1659355800.447
6241,-33.203,-39.551,-23.438,13.184,0.000,1659355800.451
6242,-33.691,-29.785,-25.879,-4.883,0.000,1659355800.454
6243,-29.785,-26.855,-29.785,-12.695,0.000,1659355800.458
6244,-20.996,-30.273,-32.227,-15.625,0.000,1659355800.462
6245,-18.555,-33.691,-29.785,-20.996,0.000,1659355800.466
6246,-25.391,-32.227,-28.320,-20.996,0.000,1659355800.470
6247,-27.832,-26.367,-24.902,-8.301,0.000,1659355800.474
6248,-21.973,-25.879,-20.996,9.277,0.000,1659355800.478
6249,-29.785,-22.461,-18.555,5.859,0.000,1659355800.482
6250,-37.598,-25.879,-25.879,-1.465,0.000,1659355800.486
6251,-21.484,-29.297,-27.344,-9.277,0.000,1659355800.490
6252,-19.531,-25.391,-21.973,-14.648,0.000,1659355800.494
6253,-13.184,-25.879,-24.902,-4.883,0.000,1659355800.497
6254,-14.648,-30.762,-29.297,-7.812,0.000,1659355800.501
6255,-27.344,-35.156,-29.297,-20.020,0.000,1659355800.505
6256,-19.043,-34.180,-26.367,-21.484,0.000,1659355800.509
6257,-15.137,-37.598,-24.414,-18.066,0.000,1659355800.513
6258,-31.738,-39.551,-26.855,-15.137,0.000,1659355800.517
6259,-49.805,-40.527,-27.344,-11.719,0.000,1659355800.521
6260,-45.410,-37.109,-23.926,-6.348,0.000,1659355800.525
6261,-41.016,-32.715,-24.902,-4.395,0.000,1659355800.529
6262,-41.992,-36.133,-28.320,-9.766,0.000,1659355800.533
6263,-45.898,-40.527,-36.621,-20.508,0.000,1659355800.536
6264,-43.457,-37.598,-37.109,-25.879,0.000,1659355800.540
6265,-29.785,-30.762,-34.180,-7.324,0.000,1659355800.544
6266,-24.902,-33.691,-37.109,-0.977,0.000,1659355800.548
6267,-40.039,-36.133,-31.738,-7.324,0.000,1659355800.552
6268,-50.293,-34.180,-26.855,-7.812,0.000,1659355800.556
6269,-50.293,-31.250,-26.855,-16.113,0.000,1659355800.560
6270,-50.293,-27.832,-25.391,-18.555,0.000,1659355800.564
6271,-48.828,-32.715,-24.902,-14.160,0.000,1659355800.568
6272,-64.453,-35.645,-29.297,-16.602,0.000,1659355800.572
6273,-67.383,-31.250,-29.297,-20.020,0.000,1659355800.576
6274,-49.316,-33.691,-23.926,-9.277,0.000,1659355800.579
6275,-43.945,-35.156,-18.066,-5.371,0.000,1659355800.583
6276,-41.016,-33.203,-19.043,-18.555,0.000,1659355800.587
6277,-23.438,-27.832,-24.414,-26.367,0.000,1659355800.591
6278,-18.555,-30.762,-20.508,-11.719,0.000,1659355800.595
6279,-24.902,-37.598,-18.066,-11.719,0.000,1659355800.599
6280,-36.621,-36.133,-20.020,-23.438,0.000,1659355800.603
6281,-46.875,-33.203,-17.090,-24.902,0.000,1659355800.607
6282,-40.039,-34.180,-13.672,-22.461,0.000,1659355800.611
6283,-23.926,-36.621,-15.137,0.000,0.000,1659355800.615
6284,-16.602,-32.715,-14.648,2.441,0.000,1659355800.618
6285,-30.762,-32.715,-22.461,-21.973,0.000,1659355800.622
6286,-37.109,-36.133,-22.461,-12.695,0.000,1659355800.626
6287,-32.715,-35.645,-16.113,-10.742,0.000,1659355800.630
6288,-37.598,-37.109,-20.996,-23.926,0.000,1659355800.634
6289,-50.293,-37.109,-20.020,-16.602,0.000,1659355800.638
6290,-54.688,-38.574,-18.555,-8.789,0.000,1659355800.642
6291,-48.828,-41.504,-22.461,-13.672,0.000,1659355800.646
6292,-56.152,-40.039,-24.414,-17.090,0.000,1659355800.650
6293,-58.594,-40.039,-24.902,-23.438,0.000,1659355800.654
6294,-50.293,-41.504,-26.855,-19.043,0.000,1659355800.658
6295,-57.129,-41.504,-27.344,-4.395,0.000,1659355800.661
6296,-58.105,-33.691,-26.855,-6.836,0.000,1659355800.665
6297,-54.688,-35.156,-30.273,-17.578,0.000,1659355800.669
6298,-46.875,-36.133,-28.809,-13.184,0.000,1659355800.673
6299,-39.551,-26.855,-19.531,4.883,0.000,1659355800.677
6300,-50.293,-28.809,-20.508,1.953,0.000,1659355800.681
6301,-60.059,-41.992,-29.297,-17.090,0.000,1659355800.685
6302,-58.105,-43.457,-26.367,-22.949,0.000,1659355800.689
6303,-48.340,-32.715,-20.508,-16.113,0.000,1659355800.693
6304,-41.016,-29.785,-18.555,0.000,0.000,1659355800.697
6305,-47.852,-32.715,-19.043,5.371,0.000,1659355800.701
6306,-50.293,-29.297,-17.090,-11.719,0.000,1659355800.704
6307,-42.480,-26.855,-17.578,-19.531,0.000,1659355800.708
6308,-37.109,-28.809,-18.066,-8.301,0.000,1659355800.712
6309,-34.180,-38.086,-22.949,-6.836,0.000,1659355800.716
6310,-37.598,-43.945,-30.273,-11.719,0.000,1659355800.720
6311,-42.969,-35.156,-32.227,-7.324,0.000,1659355800.724
6312,-38.574,-34.668,-37.109,-10.254,0.000,1659355800.728
6313,-39.551,-40.039,-35.645,-21.973,0.000,1659355800.732
6314,-38.574,-43.457,-26.855,-23.926,0.000,1659355800.736
6315,-32.227,-42.969,-31.250,-22.461,0.000,1659355800.740
6316,-27.344,-38.086,-28.809,-18.066,0.000,1659355800.743
6317,-30.762,-45.410,-23.926,-12.207,0.000,1659355800.747
6318,-28.320,-49.805,-26.367,-13.672,0.000,1659355800.751
6319,-26.367,-40.527,-22.949,-14.160,0.000,1659355800.755
6320,-26.855,-36.621,-24.902,-16.113,0.000,1659355800.759
6321,-23.926,-40.527,-29.297,-11.719,0.000,1659355800.763
6322,-19.043,-36.133,-26.855,-0.488,0.000,1659355800.767
6323,-22.949,-29.297,-23.438,-3.906,0.000,1659355800.771
6324,-25.879,-30.762,-21.973,-5.371,0.000,1659355800.775
6325,-29.785,-34.180,-21.484,-1.953,0.000,1659355800.779
6326,-33.691,-35.156,-19.531,4.395,0.000,1659355800.783
6327,-33.691,-33.691,-20.020,0.000,0.000,1659355800.786
6328,-27.832,-36.621,-25.391,-1.953,0.000,1659355800.790
6329,-28.320,-40.527,-24.414,11.719,0.000,1659355800.794
6330,-25.879,-41.504,-24.902,9.277,0.000,1659355800.798
6331,-25.391,-44.922,-33.203,-2.930,0.000,1659355800.802
6332,-21.973,-42.480,-31.250,0.977,0.000,1659355800.806
6333,-22.949,-37.109,-30.273,12.695,0.000,1659355800.810
6334,-39.062,-34.180,-30.762,-7.324,0.000,1659355800.814
6335,-48.828,-36.133,-27.832,-23.438,0.000,1659355800.818
6336,-55.664,-34.668,-23.926,-17.090,0.000,1659355800.822
6337,-51.758,-30.273,-25.391,-19.531,0.000,1659355800.826
6338,-47.852,-27.344,-24.414,-15.137,0.000,1659355800.829
6339,-60.547,-31.738,-20.508,-11.230,0.000,1659355800.833
6340,-63.965,-32.715,-25.391,-7.324,0.000,1659355800.837
6341,-46.875,-29.785,-25.879,-0.488,0.000,1659355800.841
6342,-36.621,-28.809,-29.785,-7.812,0.000,1659355800.845
6343,-41.016,-33.691,-31.250,-11.230,0.000,1659355800.849
6344,-48.828,-41.504,-31.250,-5.859,0.000,1659355800.853
6345,-35.156,-31.738,-32.715,-7.324,0.000,1659355800.857
6346,-38.574,-26.367,-29.297,-7.324,0.000,1659355800.861
6347,-47.363,-30.273,-29.297,-2.930,0.000,1659355800.865
6348,-43.457,-36.621,-32.715,3.906,0.000,1659355800.869
6349,-53.711,-36.621,-31.250,-4.883,0.000,1659355800.872
6350,-45.410,-29.297,-21.484,-13.184,0.000,1659355800.876
6351,-40.527,-33.691,-20.508,-8.301,0.000,1659355800.880
6352,-48.828,-37.109,-27.344,-10.254,0.000,1659355800.884
6353,-45.898,-36.133,-20.996,-4.395,0.000,1659355800.888
6354,-41.016,-28.320,-14.648,0.488,0.000,1659355800.892
6355,-42.480,-23.438,-18.066,-13.672,0.000,1659355800.896
6356,-44.434,-35.645,-20.020,-12.207,0.000,1659355800.900
6357,-47.852,-33.203,-22.949,-8.301,0.000,1659355800.904
6358,-47.363,-25.391,-27.832,-15.137,0.000,1659355800.908
6359,-34.180,-25.391,-24.902,-7.324,0.000,1659355800.911
6360,-34.668,-26.855,-24.902,-3.418,0.000,1659355800.915
6361,-45.898,-34.180,-32.715,-13.672,0.000,1659355800.919
6362,-43.457,-27.832,-27.832,-18.066,0.000,1659355800.923
6363,-38.574,-27.344,-27.832,-16.113,0.000,1659355800.927
6364,-45.410,-35.645,-26.855,-15.625,0.000,1659355800.931
6365,-57.617,-34.668,-23.438,-18.066,0.000,1659355800.935
6366,-53.711,-27.832,-26.855,-11.230,0.000,1659355800.939
6367,-52.246,-24.414,-23.438,-4.883,0.000,1659355800.943
6368,-57.617,-23.438,-21.484,-12.695,0.000,1659355800.947
6369,-64.941,-21.484,-30.273,-20.996,0.000,1659355800.950
6370,-58.105,-23.926,-32.227,-27.344,0.000,1659355800.954
6371,-46.387,-32.227,-27.832,-21.484,0.000,1659355800.958
6372,-46.387,-36.621,-27.344,-15.625,0.000,1659355800.962
6373,-51.758,-37.598,-24.414,-25.391,0.000,1659355800.966
6374,-43.457,-37.598,-23.926,-29.785,0.000,1659355800.970
6375,-42.480,-30.762,-20.508,-21.973,0.000,1659355800.974
6376,-56.152,-31.250,-20.020,-19.043,0.000,1659355800.978
6377,-57.617,-40.039,-22.949,-18.555,0.000,1659355800.982
6378,-58.105,-41.992,-29.297,-20.020,0.000,1659355800.986
6379,-57.129,-38.086,-31.738,-20.020,0.000,1659355800.990
6380,-55.176,-35.645,-30.762,-23.438,0.000,1659355800.993
6381,-52.734,-38.574,-28.320,-22.949,0.000,1659355800.997
6382,-51.758,-42.969,-20.996,-17.090,0.000,1659355801.001
6383,-54.199,-44.434,-22.461,-19.531,0.000,1659355801.005
6384,-40.039,-36.621,-25.879,-22.461,0.000,1659355801.009
6385,-29.785,-32.227,-20.508,-14.648,0.000,1659355801.013
6386,-49.316,-33.203,-17.578,-10.742,0.000,1659355801.017
6387,-58.105,-30.762,-16.602,-21.973,0.000,1659355801.021
6388,-46.387,-34.668,-17.090,-14.160,0.000,1659355801.025
6389,-37.598,-37.598,-13.672,0.488,0.000,1659355801.029
6390,-45.410,-43.945,-18.555,0.000,0.000,1659355801.033
6391,-41.016,-49.316,-23.438,3.906,0.000,1659355801.036
6392,-34.180,-40.039,-22.949,0.977,0.000,1659355801.040
6393,-41.504,-33.691,-23.438,-15.625,0.000,1659355801.044
6394,-45.410,-38.086,-27.832,-23.926,0.000,1659355801.048
6395,-46.875,-39.551,-26.367,-8.301,0.000,1659355801.052
6396,-47.363,-31.738,-22.949,-3.906,0.000,1659355801.056
6397,-41.504,-29.297,-20.508,-11.719,0.000,1659355801.060
6398,-30.762,-36.133,-16.602,-5.371,0.000,1659355801.064
6399,-41.016,-44.434,-25.391,-10.742,0.000,1659355801.068
6400,-47.363,-37.598,-26.855,-17.090,0.000,1659355801.072
6401,-31.738,-30.762,-21.973,-6.348,0.000,1659355801.075
6402,-19.531,-38.574,-26.367,-5.371,0.000,1659355801.079
6403,-35.156,-37.109,-29.297,-14.648,0.000,1659355801.083
6404,-57.129,-30.273,-25.391,-23.926,0.000,1659355801.087
6405,-45.898,-24.414,-21.484,-16.113,0.000,1659355801.091
6406,-38.086,-25.879,-29.785,-9.766,0.000,1659355801.095
6407,-47.363,-36.621,-34.180,-19.043,0.000,1659355801.099
6408,-46.875,-34.668,-20.996,-23.926,0.000,1659355801.103
6409,-46.875,-27.344,-19.531,-24.902,0.000,1659355801.107
6410,-44.922,-28.320,-23.926,-14.160,0.000,1659355801.111
6411,-33.203,-38.574,-23.926,-14.160,0.000,1659355801.115
6412,-42.969,-45.410,-32.227,-20.508,0.000,1659355801.118
6413,-56.152,-44.434,-27.832,-18.555,0.000,1659355801.122
6414,-53.223,-41.016,-28.320,-20.508,0.000,1659355801.126
6415,-45.898,-32.227,-34.668,-20.508,0.000,1659355801.130
6416,-42.480,-36.133,-30.273,-18.555,0.000,1659355801.134
6417,-33.691,-41.992,-27.344,-20.996,0.000,1659355801.138
6418,-35.645,-35.156,-24.414,-20.996,0.000,1659355801.142
6419,-39.062,-29.785,-28.320,-8.301,0.000,1659355801.146
6420,-37.598,-38.574,-36.133,-0.488,0.000,1659355801.150
6421,-30.762,-47.852,-34.668,-14.160,0.000,1659355801.154
6422,-28.320,-41.016,-29.297,-22.949,0.000,1659355801.158
6423,-29.297,-32.227,-29.785,-10.742,0.000,1659355801.161
6424,-28.320,-35.156,-34.668,-8.789,0.000,1659355801.165
6425,-29.297,-38.574,-34.180,-16.602,0.000,1659355801.169
6426,-41.992,-33.203,-33.691,-33.203,0.000,1659355801.173
6427,-36.133,-23.438,-28.320,-28.809,0.000,1659355801.177
6428,-37.109,-27.344,-26.855,-23.926,0.000,1659355801.181
6429,-54.199,-43.457,-31.738,-26.367,0.000,1659355801.185
6430,-43.945,-39.551,-33.691,-23.926,0.000,1659355801.189
6431,-31.250,-30.273,-26.855,-14.160,0.000,1659355801.193
