,TP9,AF7,AF8,TP10,Right AUX,timestamps
8729,-3.418,-69.336,-48.340,20.508,0.000,1659355612.303
8730,-27.832,-69.824,-55.664,17.578,0.000,1659355612.307
8731,-39.551,-67.871,-52.734,12.207,0.000,1659355612.310
8732,-21.973,-64.941,-50.781,25.391,0.000,1659355612.314
8733,-23.438,-66.406,-53.223,16.602,0.000,1659355612.318
8734,-18.555,-64.941,-47.363,11.719,0.000,1659355612.322
8735,-24.902,-65.918,-41.992,-5.859,0.000,1659355612.326
8736,-32.715,-69.824,-44.434,13.184,0.000,1659355612.330
8737,-22.949,-67.871,-51.270,7.812,0.000,1659355612.334
8738,-36.621,-70.312,-56.152,-11.230,0.000,1659355612.338
8739,-44.434,-66.406,-49.316,2.441,0.000,1659355612.342
8740,-7.812,-58.594,-42.969,24.414,0.000,1659355612.346
8741,-10.254,-57.129,-42.969,23.438,0.000,1659355612.350
8742,-27.344,-63.965,-42.480,18.555,0.000,1659355612.353
8743,-20.508,-65.918,-41.992,-3.906,0.000,1659355612.357
8744,-31.250,-59.082,-42.480,-25.391,0.000,1659355612.361
8745,-33.691,-58.594,-39.551,-3.906,0.000,1659355612.365
8746,-41.504,-54.199,-40.039,2.930,0.000,1659355612.369
8747,-27.344,-55.664,-46.875,-8.301,0.000,1659355612.373
8748,-19.531,-59.570,-51.758,12.695,0.000,1659355612.377
8749,-19.043,-62.500,-47.852,22.461,0.000,1659355612.381
8750,-5.371,-62.988,-47.852,12.207,0.000,1659355612.385
8751,-28.809,-62.500,-50.781,4.883,0.000,1659355612.389
8752,-39.062,-62.988,-43.457,12.207,0.000,1659355612.393
8753,-17.090,-60.547,-41.992,-2.441,0.000,1659355612.397
8754,-41.504,-60.059,-52.734,-20.996,0.000,1659355612.400
8755,-62.988,-59.570,-58.105,-5.859,0.000,1659355612.404
8756,-24.902,-57.129,-58.105,-16.113,0.000,1659355612.408
8757,-3.418,-49.316,-51.758,0.000,0.000,1659355612.412
8758,-13.184,-40.527,-47.852,20.996,0.000,1659355612.416
8759,-12.207,-45.410,-48.340,1.953,0.000,1659355612.420
8760,-40.527,-48.340,-45.410,-11.719,0.000,1659355612.424
8761,-35.156,-42.969,-44.434,5.859,0.000,1659355612.428
8762,-10.742,-43.457,-48.340,15.625,0.000,1659355612.432
8763,-27.832,-51.758,-50.781,-11.719,0.000,1659355612.436
8764,-40.527,-59.570,-49.805,-45.410,0.000,1659355612.440
8765,-46.387,-54.688,-50.781,-39.551,0.000,1659355612.443
8766,-46.875,-51.270,-55.176,-22.461,0.000,1659355612.447
8767,-30.762,-53.223,-51.270,-10.742,0.000,1659355612.451
8768,-3.906,-50.293,-45.898,-13.672,0.000,1659355612.455
8769,-34.180,-48.828,-47.363,-15.625,0.000,1659355612.459
8770,-71.777,-47.852,-41.016,-13.184,0.000,1659355612.463
8771,-64.941,-45.898,-39.551,-10.742,0.000,1659355612.467
8772,-47.363,-45.410,-35.645,-14.160,0.000,1659355612.471
8773,-41.016,-45.898,-37.109,-25.391,0.000,1659355612.475
8774,-39.062,-41.992,-41.016,-10.742,0.000,1659355612.479
8775,-39.551,-44.922,-41.992,4.395,0.000,1659355612.483
8776,-28.809,-51.270,-40.527,-14.648,0.000,1659355612.486
8777,-1.465,-47.852,-31.738,-3.906,0.000,1659355612.490
8778,-12.695,-41.504,-27.832,16.113,0.000,1659355612.494
8779,-25.391,-40.527,-31.738,10.254,0.000,1659355612.498
8780,-45.410,-41.016,-29.297,2.441,0.000,1659355612.502
8781,-56.152,-39.062,-27.344,-8.301,0.000,1659355612.506
8782,-30.762,-39.551,-29.297,-16.602,0.000,1659355612.510
8783,-14.648,-34.668,-28.809,-8.301,0.000,1659355612.514
8784,-23.926,-30.273,-31.250,-5.859,0.000,1659355612.518
8785,-52.734,-37.598,-37.598,-11.230,0.000,1659355612.522
8786,-43.457,-43.457,-38.086,-15.137,0.000,1659355612.526
8787,-30.762,-37.598,-29.297,0.488,0.000,1659355612.529
8788,-21.973,-38.086,-32.715,8.301,0.000,1659355612.533
8789,-6.348,-47.363,-36.621,-6.348,0.000,1659355612.537
8790,-33.691,-41.016,-33.691,-5.859,0.000,1659355612.541
8791,-29.785,-32.715,-34.180,18.066,0.000,1659355612.545
8792,1.465,-32.715,-35.645,22.461,0.000,1659355612.549
8793,-7.812,-37.598,-40.527,-2.441,0.000,1659355612.553
8794,5.859,-44.434,-42.480,-17.578,0.000,1659355612.557
8795,7.812,-43.457,-39.062,-9.766,0.000,1659355612.560
8796,-33.203,-34.668,-35.156,-18.555,0.000,1659355612.565
8797,-44.434,-37.109,-35.156,-0.488,0.000,1659355612.569
8798,-15.137,-39.551,-36.133,19.043,0.000,1659355612.572
8799,0.000,-40.039,-39.062,-4.883,0.000,1659355612.576
8800,-4.883,-39.551,-37.109,-11.230,0.000,1659355612.580
8801,-26.855,-41.016,-35.645,-14.160,0.000,1659355612.584
8802,-8.301,-41.016,-36.133,-9.277,0.000,1659355612.588
8803,-4.395,-40.039,-32.715,-19.531,0.000,1659355612.592
8804,-27.832,-35.645,-38.086,-20.020,0.000,1659355612.596
8805,-0.977,-30.762,-41.992,-10.742,0.000,1659355612.599
8806,2.441,-37.109,-41.992,-3.906,0.000,1659355612.603
8807,-30.762,-39.551,-43.457,-19.043,0.000,1659355612.607
8808,-45.410,-33.691,-39.062,-18.555,0.000,1659355612.611
8809,-35.156,-34.180,-37.598,7.812,0.000,1659355612.615
8810,-13.184,-41.016,-38.574,-7.324,0.000,1659355612.619
8811,-16.602,-41.504,-44.434,-20.020,0.000,1659355612.623
8812,-19.531,-38.574,-41.016,-18.555,0.000,1659355612.627
8813,-29.297,-41.016,-35.645,-20.996,0.000,1659355612.631
8814,-25.879,-43.945,-37.109,-6.836,0.000,1659355612.635
8815,-4.883,-43.945,-36.621,-7.812,0.000,1659355612.639
8816,-26.367,-38.086,-36.133,-13.184,0.000,1659355612.642
8817,-47.363,-36.133,-36.621,-0.488,0.000,1659355612.646
8818,-36.133,-38.086,-34.180,-2.930,0.000,1659355612.650
8819,-20.996,-39.062,-32.227,-27.832,0.000,1659355612.654
8820,-41.504,-45.898,-37.598,-37.598,0.000,1659355612.658
8821,-39.062,-49.805,-33.203,-7.812,0.000,1659355612.662
8822,-19.043,-40.527,-26.855,-18.066,0.000,1659355612.666
8823,-14.160,-40.527,-33.203,-46.875,0.000,1659355612.670
8824,-25.879,-40.527,-34.180,-38.574,0.000,1659355612.674
8825,-55.664,-38.086,-28.320,-7.812,0.000,1659355612.678
8826,-46.875,-37.109,-27.832,4.395,0.000,1659355612.682
8827,-18.066,-34.668,-29.785,-21.973,0.000,1659355612.685
8828,-33.203,-36.621,-26.367,-34.668,0.000,1659355612.689
8829,-34.668,-37.109,-22.461,-14.648,0.000,1659355612.693
8830,-27.344,-33.691,-27.832,6.836,0.000,1659355612.697
8831,-27.344,-31.250,-33.691,-12.207,0.000,1659355612.701
8832,-23.438,-34.668,-31.250,-19.043,0.000,1659355612.705
8833,-13.184,-39.551,-30.762,-23.438,0.000,1659355612.709
8834,3.418,-35.645,-33.691,-27.344,0.000,1659355612.713
8835,-8.301,-33.691,-38.086,-18.066,0.000,1659355612.717
8836,-35.156,-36.133,-40.527,-43.945,0.000,1659355612.721
8837,-31.738,-41.992,-39.062,-27.344,0.000,1659355612.725
8838,-21.484,-43.457,-36.621,-2.441,0.000,1659355612.728
8839,-34.180,-38.574,-36.133,-19.043,0.000,1659355612.732
8840,-50.293,-41.016,-37.598,-34.180,0.000,1659355612.736
8841,-39.551,-47.852,-41.992,-32.227,0.000,1659355612.740
8842,-18.555,-42.480,-43.945,-10.742,0.000,1659355612.744
8843,-19.043,-41.016,-39.551,2.930,0.000,1659355612.748
8844,-10.742,-46.875,-43.457,12.695,0.000,1659355612.752
8845,-28.809,-48.340,-44.922,14.160,0.000,1659355612.756
8846,-44.922,-49.316,-40.039,-2.441,0.000,1659355612.760
8847,-27.832,-47.852,-42.969,-15.625,0.000,1659355612.764
8848,-26.855,-47.363,-48.340,-20.996,0.000,1659355612.768
8849,-17.090,-52.734,-48.828,-1.465,0.000,1659355612.771
8850,-13.672,-51.758,-48.828,-5.859,0.000,1659355612.775
8851,-25.391,-51.270,-50.293,-27.832,0.000,1659355612.779
8852,-42.969,-53.711,-50.781,-20.996,0.000,1659355612.783
8853,-42.969,-54.688,-48.828,-2.441,0.000,1659355612.787
8854,-33.691,-53.223,-47.363,-5.859,0.000,1659355612.791
8855,-23.926,-46.875,-48.828,-9.277,0.000,1659355612.795
8856,-1.465,-50.293,-47.363,4.883,0.000,1659355612.799
8857,-10.254,-53.223,-46.387,-10.742,0.000,1659355612.803
8858,-40.527,-52.246,-50.781,-23.926,0.000,1659355612.807
8859,-56.641,-53.711,-51.270,-20.020,0.000,1659355612.811
8860,-29.297,-49.316,-40.039,-24.414,0.000,1659355612.814
8861,-5.371,-48.828,-38.086,-17.578,0.000,1659355612.818
8862,-33.691,-51.270,-44.434,-7.812,0.000,1659355612.822
8863,-57.617,-52.734,-44.922,-19.043,0.000,1659355612.826
8864,-59.570,-51.758,-44.434,-15.625,0.000,1659355612.830
8865,-42.480,-52.246,-49.805,-7.324,0.000,1659355612.834
8866,-38.086,-56.641,-55.176,-29.297,0.000,1659355612.838
8867,-26.367,-55.176,-50.293,-26.855,0.000,1659355612.842
8868,-25.391,-49.316,-46.387,-9.766,0.000,1659355612.846
8869,-18.066,-46.875,-45.410,-2.441,0.000,1659355612.850
8870,-1.953,-43.457,-43.945,-2.930,0.000,1659355612.854
8871,-26.855,-42.969,-44.434,-0.977,0.000,1659355612.858
8872,-35.645,-40.039,-41.016,-0.488,0.000,1659355612.861
8873,-1.953,-35.156,-36.621,1.465,0.000,1659355612.865
8874,-2.441,-41.016,-38.086,-3.906,0.000,1659355612.869
8875,-29.785,-45.898,-40.039,-18.066,0.000,1659355612.873
8876,-31.250,-42.480,-34.668,-0.977,0.000,1659355612.877
8877,-32.227,-37.109,-31.738,4.883,0.000,1659355612.881
8878,-30.273,-41.016,-38.574,-9.277,0.000,1659355612.885
8879,-25.879,-48.340,-45.410,-23.926,0.000,1659355612.888
8880,-35.645,-44.434,-45.898,-25.879,0.000,1659355612.893
8881,-33.691,-43.457,-44.434,-18.066,0.000,1659355612.897
8882,-27.832,-46.875,-42.480,-18.066,0.000,1659355612.900
8883,-35.156,-43.945,-41.992,-19.531,0.000,1659355612.904
8884,-36.621,-41.016,-41.992,-8.301,0.000,1659355612.908
8885,-39.062,-39.551,-38.086,-10.742,0.000,1659355612.912
8886,-27.344,-41.016,-38.574,-17.090,0.000,1659355612.916
8887,-48.828,-44.922,-44.922,-22.949,0.000,1659355612.920
8888,-74.219,-42.480,-47.363,-42.969,0.000,1659355612.924
8889,-66.406,-41.016,-41.504,-30.273,0.000,1659355612.928
8890,-53.223,-36.133,-35.645,-1.953,0.000,1659355612.931
8891,-35.156,-33.203,-31.738,-11.719,0.000,1659355612.935
8892,-45.898,-34.668,-33.203,-37.598,0.000,1659355612.940
8893,-53.223,-28.809,-36.133,-35.156,0.000,1659355612.943
8894,-26.367,-26.367,-33.691,-13.184,0.000,1659355612.947
8895,-32.715,-26.367,-31.738,6.348,0.000,1659355612.951
8896,-47.363,-27.832,-36.621,-2.441,0.000,1659355612.955
8897,-48.828,-27.832,-36.621,-2.441,0.000,1659355612.959
8898,-46.387,-36.133,-33.203,-2.930,0.000,1659355612.963
8899,-32.227,-42.480,-36.621,-24.902,0.000,1659355612.967
8900,-34.180,-41.016,-38.574,-26.367,0.000,1659355612.971
8901,-58.594,-39.062,-36.133,-18.066,0.000,1659355612.974
8902,-44.922,-31.250,-34.180,-19.531,0.000,1659355612.978
8903,-42.480,-32.715,-36.621,-11.719,0.000,1659355612.982
8904,-53.711,-33.691,-39.062,-1.953,0.000,1659355612.986
8905,-36.133,-34.668,-39.062,-9.766,0.000,1659355612.990
8906,-39.062,-35.156,-41.504,-6.836,0.000,1659355612.994
8907,-34.180,-39.551,-43.457,12.207,0.000,1659355612.998
8908,-27.344,-42.480,-46.387,7.812,0.000,1659355613.002
8909,-31.250,-43.457,-46.387,-23.438,0.000,1659355613.006
8910,-40.527,-41.992,-42.969,-43.945,0.000,1659355613.010
8911,-54.199,-32.715,-40.039,-33.203,0.000,1659355613.014
8912,-47.363,-35.156,-39.551,-25.391,0.000,1659355613.017
8913,-38.574,-39.551,-41.016,-37.598,0.000,1659355613.021
8914,-36.133,-32.715,-39.062,-19.043,0.000,1659355613.025
8915,-48.828,-30.762,-40.527,-20.996,0.000,1659355613.029
8916,-45.410,-34.668,-43.457,-37.109,0.000,1659355613.033
8917,-29.785,-39.551,-39.551,-18.555,0.000,1659355613.037
8918,-38.086,-35.156,-40.527,-19.531,0.000,1659355613.041
8919,-64.941,-27.344,-43.457,-27.832,0.000,1659355613.045
8920,-48.340,-28.809,-41.992,-14.648,0.000,1659355613.049
8921,-27.832,-31.250,-41.992,-2.441,0.000,1659355613.053
8922,-50.781,-37.598,-45.410,-33.691,0.000,1659355613.057
8923,-51.758,-37.598,-44.922,-25.879,0.000,1659355613.060
8924,-30.273,-32.227,-42.480,12.207,0.000,1659355613.064
8925,-9.277,-35.645,-41.992,5.371,0.000,1659355613.068
8926,-23.926,-37.598,-37.109,-11.230,0.000,1659355613.072
8927,-44.922,-37.109,-40.527,-18.555,0.000,1659355613.076
8928,-45.410,-33.203,-42.480,-14.648,0.000,1659355613.080
8929,-48.828,-35.156,-38.086,-20.508,0.000,1659355613.084
8930,-38.086,-36.621,-37.598,-23.438,0.000,1659355613.088
8931,-43.945,-33.203,-43.945,-7.812,0.000,1659355613.092
8932,-34.668,-34.668,-49.316,-7.812,0.000,1659355613.096
8933,-10.254,-35.156,-44.434,-15.625,0.000,1659355613.100
8934,-27.832,-39.062,-47.852,-11.230,0.000,1659355613.103
8935,-44.922,-42.969,-47.852,-16.113,0.000,1659355613.107
8936,-53.711,-43.945,-44.922,-22.461,0.000,1659355613.111
8937,-48.828,-46.875,-49.805,-9.766,0.000,1659355613.115
8938,-20.020,-41.016,-52.734,-20.020,0.000,1659355613.119
8939,-25.391,-34.668,-52.246,-37.598,0.000,1659355613.123
8940,-63.477,-38.086,-49.316,-18.555,0.000,1659355613.127
8941,-69.336,-40.039,-49.316,-10.742,0.000,1659355613.131
8942,-51.270,-41.504,-49.805,-27.344,0.000,1659355613.135
8943,-36.133,-45.410,-45.898,-31.250,0.000,1659355613.139
8944,-44.434,-47.852,-45.410,-15.625,0.000,1659355613.143
8945,-39.551,-49.316,-40.527,-12.207,0.000,1659355613.146
8946,-25.879,-44.922,-34.668,-8.789,0.000,1659355613.150
8947,-44.922,-44.434,-35.645,-20.508,0.000,1659355613.154
8948,-40.527,-47.852,-34.180,-21.973,0.000,1659355613.158
8949,-34.668,-41.992,-30.762,-12.695,0.000,1659355613.162
8950,-35.156,-32.715,-34.668,-16.113,0.000,1659355613.166
8951,-18.555,-34.668,-38.574,-3.418,0.000,1659355613.170
8952,-10.742,-37.109,-35.156,-16.602,0.000,1659355613.174
8953,-19.531,-33.203,-34.180,-8.301,0.000,1659355613.178
8954,-23.926,-29.785,-35.645,10.254,0.000,1659355613.182
8955,-17.578,-32.227,-34.668,15.625,0.000,1659355613.186
8956,-38.086,-39.062,-34.180,-13.184,0.000,1659355613.189
8957,-33.691,-39.062,-36.621,-16.113,0.000,1659355613.193
8958,-14.160,-33.691,-36.621,-2.441,0.000,1659355613.197
8959,-24.414,-31.250,-32.227,-9.766,0.000,1659355613.201
8960,-45.410,-32.227,-37.598,-20.508,0.000,1659355613.205
8961,-42.969,-28.809,-43.457,-33.691,0.000,1659355613.209
8962,-42.480,-22.949,-41.992,-11.230,0.000,1659355613.213
8963,-41.016,-27.832,-40.527,-11.230,0.000,1659355613.217
8964,-36.133,-34.668,-39.551,-19.531,0.000,1659355613.221
8965,-58.105,-32.227,-40.527,-22.461,0.000,1659355613.225
8966,-58.594,-21.973,-35.156,-10.742,0.000,1659355613.229
8967,-42.480,-18.555,-37.109,1.953,0.000,1659355613.232
8968,-37.598,-19.043,-42.480,-33.691,0.000,1659355613.236
8969,-68.359,-18.066,-38.574,-60.547,0.000,1659355613.240
8970,-66.406,-8.789,-30.273,-45.410,0.000,1659355613.244
8971,-45.898,-3.906,-24.414,-26.855,0.000,1659355613.248
8972,-67.383,-9.766,-29.785,-51.270,0.000,1659355613.252
8973,-89.355,-4.883,-35.156,-89.844,0.000,1659355613.256
8974,-82.520,4.883,-31.738,-76.172,0.000,1659355613.260
8975,-73.730,13.184,-22.949,-70.312,0.000,1659355613.263
8976,-94.727,20.020,-9.277,-85.938,0.000,1659355613.268
8977,-114.258,29.297,-8.789,-94.238,0.000,1659355613.272
8978,-108.398,33.203,-12.207,-111.328,0.000,1659355613.275
8979,-116.699,37.598,-8.789,-110.840,0.000,1659355613.279
8980,-125.488,39.062,-7.812,-125.488,0.000,1659355613.283
8981,-119.141,34.180,-6.348,-124.512,0.000,1659355613.287
8982,-145.996,35.156,-6.348,-124.512,0.000,1659355613.291
8983,-154.297,43.945,-4.395,-125.488,0.000,1659355613.295
8984,-123.535,53.711,0.000,-111.328,0.000,1659355613.299
8985,-131.348,53.711,-0.977,-111.328,0.000,1659355613.303
8986,-140.137,47.852,-3.418,-132.324,0.000,1659355613.306
8987,-128.418,48.340,-1.953,-133.301,0.000,1659355613.310
8988,-133.789,44.922,4.395,-100.586,0.000,1659355613.315
8989,-145.996,41.016,-0.488,-111.328,0.000,1659355613.318
8990,-148.438,36.133,-7.812,-131.348,0.000,1659355613.322
8991,-132.812,29.785,-10.742,-130.859,0.000,1659355613.326
8992,-106.445,29.785,-12.207,-110.840,0.000,1659355613.330
8993,-100.586,31.250,-6.348,-85.938,0.000,1659355613.334
8994,-110.840,22.949,-4.883,-83.496,0.000,1659355613.338
8995,-110.840,19.531,-11.719,-96.191,0.000,1659355613.342
8996,-102.051,20.020,-18.555,-76.660,0.000,1659355613.346
8997,-86.426,11.230,-18.066,-54.688,0.000,1659355613.349
8998,-56.641,3.418,-22.461,-62.500,0.000,1659355613.353
8999,-95.215,2.930,-26.367,-67.383,0.000,1659355613.357
9000,-116.211,0.488,-25.879,-73.730,0.000,1659355613.361
9001,-77.637,-10.742,-33.203,-46.875,0.000,1659355613.365
9002,-63.477,-18.066,-31.250,-27.832,0.000,1659355613.369
9003,-41.504,-24.902,-29.785,-40.039,0.000,1659355613.373
9004,-39.551,-31.250,-36.621,-22.461,0.000,1659355613.377
9005,-60.059,-36.133,-41.992,-0.977,0.000,1659355613.381
9006,-40.039,-45.410,-48.828,-8.301,0.000,1659355613.385
9007,-19.043,-45.410,-53.223,-38.574,0.000,1659355613.389
9008,-32.227,-36.621,-51.758,-27.344,0.000,1659355613.392
9009,-14.160,-38.086,-52.246,4.883,0.000,1659355613.396
9010,6.348,-44.434,-54.688,20.020,0.000,1659355613.400
9011,-9.766,-49.805,-58.105,20.020,0.000,1659355613.404
9012,-17.578,-55.664,-63.477,10.254,0.000,1659355613.408
9013,-9.277,-54.688,-66.895,9.277,0.000,1659355613.412
9014,5.859,-54.688,-67.383,18.066,0.000,1659355613.416
9015,29.297,-58.594,-67.871,39.062,0.000,1659355613.420
9016,16.602,-64.941,-67.383,20.020,0.000,1659355613.424
9017,-7.812,-71.289,-67.383,4.883,0.000,1659355613.428
9018,10.742,-70.312,-65.918,39.062,0.000,1659355613.432
9019,9.277,-71.777,-63.965,29.785,0.000,1659355613.435
9020,5.859,-77.148,-65.430,24.414,0.000,1659355613.439
9021,22.949,-75.684,-61.035,39.062,0.000,1659355613.443
9022,12.207,-80.566,-61.523,53.223,0.000,1659355613.447
9023,-2.930,-83.496,-64.453,53.223,0.000,1659355613.451
9024,10.254,-82.520,-59.570,20.020,0.000,1659355613.455
9025,10.742,-85.449,-60.547,12.207,0.000,1659355613.459
9026,5.371,-84.473,-61.523,38.574,0.000,1659355613.463
9027,28.809,-80.566,-57.617,24.902,0.000,1659355613.467
9028,44.434,-80.078,-58.594,32.227,0.000,1659355613.471
9029,-2.441,-78.125,-61.035,34.668,0.000,1659355613.475
9030,-11.719,-77.637,-62.500,31.738,0.000,1659355613.478
9031,11.719,-74.707,-61.523,48.828,0.000,1659355613.482
9032,14.648,-77.148,-59.082,30.273,0.000,1659355613.486
9033,12.695,-80.078,-60.059,22.949,0.000,1659355613.490
9034,-4.883,-75.195,-61.035,35.645,0.000,1659355613.494
9035,13.184,-73.730,-60.547,33.203,0.000,1659355613.498
9036,18.066,-74.707,-64.453,32.715,0.000,1659355613.502
9037,1.953,-72.266,-58.105,30.762,0.000,1659355613.506
9038,9.277,-68.848,-55.176,17.578,0.000,1659355613.510
9039,34.668,-68.359,-55.664,29.297,0.000,1659355613.514
9040,31.738,-69.336,-47.852,62.012,0.000,1659355613.518
9041,-1.953,-70.312,-48.340,40.527,0.000,1659355613.521
9042,-19.531,-67.383,-51.270,16.113,0.000,1659355613.525
9043,-9.277,-67.383,-49.805,8.301,0.000,1659355613.529
9044,4.883,-71.777,-49.805,16.113,0.000,1659355613.533
9045,-4.395,-73.730,-49.316,31.738,0.000,1659355613.537
9046,-5.371,-68.848,-47.363,-2.441,0.000,1659355613.541
9047,8.789,-61.523,-50.781,-11.230,0.000,1659355613.545
9048,12.695,-56.641,-47.363,13.672,0.000,1659355613.549
9049,20.508,-58.105,-42.969,15.625,0.000,1659355613.553
9050,7.324,-65.918,-47.852,-1.465,0.000,1659355613.557
9051,-11.719,-62.012,-50.781,-17.578,0.000,1659355613.561
9052,-22.949,-61.035,-44.922,-16.602,0.000,1659355613.564
9053,-20.996,-66.895,-45.898,0.488,0.000,1659355613.568
9054,-9.766,-65.430,-47.852,0.488,0.000,1659355613.572
9055,-4.883,-62.500,-45.410,-11.230,0.000,1659355613.576
9056,-2.441,-61.035,-41.992,-2.930,0.000,1659355613.580
9057,-15.137,-57.617,-46.387,-3.906,0.000,1659355613.584
9058,-32.227,-57.129,-51.758,-0.977,0.000,1659355613.588
9059,-15.137,-55.664,-50.781,-12.207,0.000,1659355613.592
9060,-10.254,-51.758,-50.781,6.348,0.000,1659355613.596
9061,-9.766,-47.852,-47.363,14.160,0.000,1659355613.600
9062,-7.812,-47.852,-49.805,-21.484,0.000,1659355613.604
9063,-13.184,-50.293,-54.199,-18.066,0.000,1659355613.607
9064,-17.578,-47.363,-52.734,-6.348,0.000,1659355613.611
9065,-11.230,-45.410,-46.387,-0.977,0.000,1659355613.615
9066,1.465,-48.828,-43.945,-1.465,0.000,1659355613.619
9067,-8.789,-48.828,-43.457,-3.418,0.000,1659355613.623
9068,-11.230,-44.922,-45.410,3.418,0.000,1659355613.627
9069,-3.418,-38.086,-44.434,1.465,0.000,1659355613.631
9070,2.930,-40.039,-41.016,-3.906,0.000,1659355613.635
9071,17.578,-43.945,-44.922,-1.953,0.000,1659355613.638
9072,10.742,-38.086,-41.016,-4.395,0.000,1659355613.643
9073,-2.930,-35.645,-37.598,-13.672,0.000,1659355613.647
9074,-11.230,-41.992,-40.527,-6.348,0.000,1659355613.650
9075,-32.227,-44.434,-38.086,1.953,0.000,1659355613.654
9076,-41.504,-46.875,-37.109,-17.578,0.000,1659355613.658
9077,-32.715,-44.922,-39.551,-18.555,0.000,1659355613.662
9078,-18.555,-41.016,-37.109,7.812,0.000,1659355613.666
9079,-13.672,-45.410,-38.086,5.859,0.000,1659355613.670
9080,-3.906,-47.363,-43.457,-20.020,0.000,1659355613.674
9081,-9.277,-41.992,-44.922,-12.695,0.000,1659355613.678
9082,-17.090,-42.480,-47.852,3.906,0.000,1659355613.681
9083,-22.949,-48.828,-49.316,-18.555,0.000,1659355613.685
9084,-34.180,-46.875,-48.340,-22.461,0.000,1659355613.690
9085,-34.180,-37.109,-44.434,-13.672,0.000,1659355613.693
9086,-20.996,-38.574,-41.504,2.441,0.000,1659355613.697
9087,2.930,-42.480,-43.457,22.461,0.000,1659355613.701
9088,0.488,-34.668,-44.434,1.465,0.000,1659355613.705
9089,-40.527,-34.668,-43.945,-26.367,0.000,1659355613.709
9090,-45.410,-35.645,-40.039,-12.695,0.000,1659355613.713
9091,-16.113,-29.297,-40.039,3.906,0.000,1659355613.717
9092,-10.742,-28.320,-47.363,-18.555,0.000,1659355613.721
9093,-7.812,-27.344,-48.828,-8.789,0.000,1659355613.724
9094,-22.949,-25.879,-45.898,-10.254,0.000,1659355613.728
9095,-18.066,-24.902,-46.875,-30.273,0.000,1659355613.732
9096,-7.324,-20.996,-43.945,-29.785,0.000,1659355613.736
9097,-11.719,-24.902,-42.969,-25.879,0.000,1659355613.740
9098,-34.180,-30.762,-41.504,-19.043,0.000,1659355613.744
9099,-42.969,-29.785,-42.969,-5.859,0.000,1659355613.748
9100,-32.227,-28.320,-46.875,2.441,0.000,1659355613.752
9101,-20.508,-33.203,-40.527,-4.883,0.000,1659355613.756
9102,-12.695,-34.668,-38.574,-12.695,0.000,1659355613.760
9103,-10.254,-25.391,-37.598,-22.949,0.000,1659355613.764
9104,-20.508,-25.879,-32.715,-4.395,0.000,1659355613.767
9105,-36.133,-34.668,-31.250,7.324,0.000,1659355613.771
9106,-20.020,-28.320,-29.297,-12.207,0.000,1659355613.775
9107,-25.879,-17.578,-27.832,-26.855,0.000,1659355613.779
9108,-18.066,-20.508,-31.250,-23.926,0.000,1659355613.783
9109,-12.695,-29.785,-34.668,-10.254,0.000,1659355613.787
9110,-27.344,-30.273,-32.227,-15.137,0.000,1659355613.791
9111,-39.551,-22.949,-31.250,-11.719,0.000,1659355613.795
9112,-30.762,-22.949,-34.668,-5.371,0.000,1659355613.799
9113,-11.230,-29.297,-34.668,-6.348,0.000,1659355613.803
9114,-10.742,-31.738,-34.668,1.953,0.000,1659355613.807
9115,-12.207,-25.879,-37.598,1.465,0.000,1659355613.810
9116,-42.969,-27.344,-44.922,-27.832,0.000,1659355613.814
9117,-43.457,-32.227,-47.363,-27.344,0.000,1659355613.818
9118,-37.109,-29.785,-45.410,-18.066,0.000,1659355613.822
9119,-58.594,-29.297,-40.527,-38.574,0.000,1659355613.826
9120,-59.570,-31.738,-36.621,-46.875,0.000,1659355613.830
9121,-51.270,-34.668,-39.062,-39.062,0.000,1659355613.834
9122,-49.805,-32.715,-43.945,-41.504,0.000,1659355613.838
9123,-53.711,-31.250,-41.504,-39.551,0.000,1659355613.842
9124,-46.387,-33.691,-38.086,-27.344,0.000,1659355613.846
9125,-13.184,-31.738,-35.645,-20.020,0.000,1659355613.850
9126,-6.836,-33.203,-37.109,-33.203,0.000,1659355613.853
9127,-43.945,-34.668,-41.504,-36.621,0.000,1659355613.857
9128,-53.223,-34.180,-41.504,-34.668,0.000,1659355613.861
9129,-57.129,-36.133,-42.480,-10.254,0.000,1659355613.865
9130,-59.082,-33.691,-41.016,-13.672,0.000,1659355613.869
9131,-43.457,-34.668,-37.109,-39.062,0.000,1659355613.873
9132,-57.617,-36.621,-36.621,-27.832,0.000,1659355613.877
9133,-73.730,-38.574,-39.551,-10.254,0.000,1659355613.881
9134,-44.434,-34.180,-36.621,-33.691,0.000,1659355613.885
9135,-44.922,-33.691,-31.250,-32.227,0.000,1659355613.889
9136,-74.707,-33.691,-29.785,-12.695,0.000,1659355613.893
9137,-52.734,-29.297,-28.320,-26.855,0.000,1659355613.896
9138,-52.246,-27.344,-27.344,-22.949,0.000,1659355613.900
9139,-56.641,-33.691,-31.250,-24.414,0.000,1659355613.904
9140,-51.270,-34.180,-28.809,-20.020,0.000,1659355613.908
9141,-62.988,-21.484,-26.367,-15.625,0.000,1659355613.912
9142,-48.340,-19.043,-32.227,-13.672,0.000,1659355613.916
9143,-38.086,-22.949,-28.809,-3.906,0.000,1659355613.920
9144,-48.340,-28.320,-24.902,-23.438,0.000,1659355613.924
