timestamps,TP9,AF7,AF8,TP10,Right AUX
1659217185.729,-62.5,-42.48,-46.875,-37.598,0.0
1659217185.733,-49.805,-41.016,-46.387,-34.668,0.0
1659217185.736,4.395,-43.945,-44.434,-29.785,0.0
1659217185.74,-6.348,-44.434,-48.34,-5.859,0.0
1659217185.744,-48.828,-44.922,-51.758,-44.434,0.0
1659217185.748,-33.691,-53.223,-52.246,-71.289,0.0
1659217185.752,12.207,-53.223,-54.688,-38.086,0.0
1659217185.756,12.207,-54.199,-60.059,-4.883,0.0
1659217185.76,-13.672,-53.711,-65.918,-46.875,0.0
1659217185.764,-47.852,-52.734,-69.824,-67.383,0.0
1659217185.768,-46.875,-52.246,-71.289,-33.691,0.0
1659217185.771,12.695,-47.852,-67.383,-4.883,0.0
1659217185.776,-20.508,-43.945,-59.082,-38.574,0.0
1659217185.779,-77.148,-44.434,-56.152,-98.145,0.0
1659217185.783,-55.176,-45.898,-59.57,-82.031,0.0
1659217185.787,4.883,-43.457,-66.895,-34.18,0.0
1659217185.791,-0.488,-43.945,-62.012,-26.367,0.0
1659217185.795,-62.988,-45.41,-56.152,-54.688,0.0
1659217185.799,-61.035,-48.828,-59.082,-41.016,0.0
1659217185.803,-14.648,-49.805,-54.199,-9.277,0.0
1659217185.807,-20.996,-49.805,-56.641,-48.828,0.0
1659217185.811,-76.172,-47.363,-60.059,-100.098,0.0
1659217185.814,-83.496,-50.293,-57.617,-102.539,0.0
1659217185.818,-36.133,-57.129,-56.641,-58.594,0.0
1659217185.822,-0.977,-50.781,-48.34,10.742,0.0
1659217185.826,-47.852,-55.664,-51.27,-44.922,0.0
1659217185.83,-96.68,-62.012,-60.059,-96.191,0.0
1659217185.834,-38.574,-56.152,-60.547,-35.645,0.0
1659217185.838,26.855,-50.293,-59.082,-7.324,0.0
1659217185.842,-23.926,-48.828,-60.059,-67.383,0.0
1659217185.846,-64.453,-46.387,-58.594,-96.191,0.0
1659217185.85,-41.504,-45.898,-52.734,-38.086,0.0
1659217185.854,14.16,-51.27,-56.152,34.18,0.0
1659217185.857,-0.977,-41.992,-63.965,-6.348,0.0
1659217185.861,-76.66,-41.016,-65.918,-88.379,0.0
1659217185.865,-78.125,-41.504,-67.383,-102.539,0.0
1659217185.869,-4.395,-35.156,-64.453,-34.18,0.0
1659217185.873,28.32,-31.738,-58.105,10.742,0.0
1659217185.877,-35.156,-32.227,-64.941,-61.035,0.0
1659217185.881,-64.941,-40.039,-68.848,-73.242,0.0
1659217185.885,-22.461,-40.039,-64.941,-35.156,0.0
1659217185.889,20.02,-36.133,-57.617,-15.137,0.0
1659217185.893,-15.625,-35.645,-48.828,-27.832,0.0
1659217185.897,-57.129,-37.598,-56.641,-50.293,0.0
1659217185.9,-28.32,-41.016,-58.105,-34.18,0.0
1659217185.904,21.484,-37.109,-51.758,7.324,0.0
1659217185.908,-9.277,-39.551,-50.293,-0.977,0.0
1659217185.912,-76.66,-46.875,-51.27,-70.801,0.0
1659217185.916,-60.547,-49.805,-48.828,-83.496,0.0
1659217185.92,-2.441,-45.898,-47.363,-27.344,0.0
1659217185.924,-12.207,-41.504,-46.875,-24.414,0.0
1659217185.928,-78.125,-41.992,-47.852,-77.637,0.0
1659217185.932,-74.707,-46.875,-46.387,-83.984,0.0
1659217185.936,-1.953,-49.805,-43.457,-32.227,0.0
1659217185.94,8.301,-49.316,-45.41,-0.977,0.0
1659217185.943,-54.688,-47.852,-49.805,-78.613,0.0
1659217185.947,-68.848,-45.898,-47.852,-109.375,0.0
1659217185.951,-17.09,-45.41,-45.898,-39.551,0.0
1659217185.955,15.625,-42.969,-46.875,5.859,0.0
1659217185.959,-22.461,-39.551,-45.898,-9.277,0.0
1659217185.963,-59.082,-41.016,-42.48,-41.992,0.0
1659217185.967,-23.438,-44.922,-43.945,-53.711,0.0
1659217185.971,37.598,-51.27,-46.387,-23.438,0.0
1659217185.975,10.254,-59.57,-42.969,-0.977,0.0
1659217185.979,-73.73,-50.293,-41.992,-59.082,0.0
1659217185.983,-70.312,-46.875,-42.969,-80.566,0.0
1659217185.987,-11.23,-54.688,-40.527,-5.371,0.0
1659217185.99,-13.184,-53.711,-42.48,11.719,0.0
1659217185.994,-59.082,-51.758,-44.922,-36.133,0.0
1659217185.998,-68.359,-45.41,-46.875,-56.152,0.0
1659217186.002,-15.625,-43.945,-50.781,-40.527,0.0
1659217186.006,17.578,-47.852,-46.387,-21.484,0.0
1659217186.01,-47.852,-45.898,-41.504,-48.34,0.0
1659217186.014,-87.891,-44.434,-42.969,-89.844,0.0
1659217186.018,-48.828,-45.898,-45.898,-56.641,0.0
1659217186.022,-6.348,-47.363,-48.34,-25.879,0.0
1659217186.026,-33.203,-43.457,-48.828,-53.711,0.0
1659217186.03,-77.148,-46.387,-50.293,-77.148,0.0
1659217186.033,-62.988,-49.805,-51.758,-61.523,0.0
1659217186.037,-9.277,-49.805,-54.199,-27.344,0.0
1659217186.041,-19.043,-48.828,-51.27,-16.113,0.0
1659217186.045,-74.219,-53.223,-48.34,-53.711,0.0
1659217186.049,-36.621,-54.688,-48.34,-85.938,0.0
1659217186.053,15.137,-52.734,-47.852,-37.109,0.0
1659217186.057,-19.531,-55.664,-47.852,-22.461,0.0
1659217186.061,-78.125,-53.711,-46.875,-46.387,0.0
1659217186.065,-78.613,-51.758,-40.527,-46.387,0.0
1659217186.069,-9.766,-50.293,-38.086,-34.18,0.0
1659217186.073,16.602,-49.316,-43.457,-11.719,0.0
1659217186.076,-38.574,-47.363,-47.363,-27.832,0.0
1659217186.08,-78.125,-48.34,-54.199,-52.734,0.0
1659217186.084,-47.852,-50.293,-52.734,-57.129,0.0
1659217186.088,7.324,-48.828,-55.664,-26.367,0.0
1659217186.092,-26.367,-39.551,-63.965,-29.297,0.0
1659217186.096,-65.918,-37.598,-57.617,-57.129,0.0
1659217186.1,-50.293,-43.945,-53.711,-40.527,0.0
1659217186.104,-5.859,-41.504,-58.105,-12.207,0.0
1659217186.108,-15.137,-41.504,-58.594,-20.996,0.0
1659217186.112,-60.547,-48.828,-56.152,-50.293,0.0
1659217186.116,-52.246,-49.805,-53.711,-41.016,0.0
1659217186.119,-6.348,-46.875,-50.293,16.602,0.0
1659217186.123,-1.465,-44.922,-50.781,-4.883,0.0
1659217186.127,-63.965,-43.457,-44.922,-50.781,0.0
1659217186.131,-45.898,-45.898,-51.27,-46.875,0.0
1659217186.135,10.254,-45.898,-58.594,-12.207,0.0
1659217186.139,15.137,-46.387,-44.922,24.414,0.0
1659217186.143,-40.527,-49.316,-41.016,-34.668,0.0
1659217186.147,-67.871,-52.246,-46.875,-83.984,0.0
1659217186.151,-35.645,-52.734,-49.316,-39.551,0.0
1659217186.155,8.301,-54.199,-41.992,10.742,0.0
1659217186.159,-18.066,-51.758,-40.039,-12.695,0.0
1659217186.162,-68.848,-52.734,-44.434,-50.781,0.0
1659217186.166,-50.293,-53.711,-44.922,-22.949,0.0
1659217186.17,-6.348,-52.734,-45.41,-17.09,0.0
1659217186.174,-13.184,-52.246,-43.945,-32.715,0.0
1659217186.178,-59.082,-52.734,-40.527,-55.176,0.0
1659217186.182,-51.758,-53.223,-41.992,-59.57,0.0
1659217186.186,-4.395,-45.41,-43.457,-10.742,0.0
1659217186.19,0.977,-42.48,-43.945,31.738,0.0
1659217186.194,-54.199,-48.34,-46.387,-21.973,0.0
1659217186.198,-83.496,-49.805,-51.758,-88.379,0.0
1659217186.202,-38.574,-45.41,-50.781,-57.129,0.0
1659217186.205,-4.395,-44.434,-53.223,-21.484,0.0
1659217186.209,-40.039,-40.527,-55.176,-41.016,0.0
1659217186.213,-83.008,-40.527,-52.246,-77.148,0.0
1659217186.217,-67.871,-47.363,-52.246,-57.617,0.0
1659217186.221,-22.949,-50.781,-49.805,11.23,0.0
1659217186.225,-32.715,-47.363,-51.27,-5.859,0.0
1659217186.229,-77.148,-41.504,-55.664,-61.035,0.0
1659217186.233,-79.59,-42.969,-53.223,-67.871,0.0
1659217186.237,-31.738,-45.898,-49.316,-30.762,0.0
1659217186.241,-26.367,-44.434,-56.641,-27.344,0.0
1659217186.245,-78.125,-43.945,-58.594,-85.449,0.0
1659217186.248,-77.148,-41.504,-54.199,-58.594,0.0
1659217186.252,-29.297,-37.598,-55.664,5.371,0.0
1659217186.256,-9.766,-40.039,-54.688,-6.836,0.0
1659217186.26,-47.363,-38.574,-54.688,-47.363,0.0
1659217186.264,-83.008,-38.574,-51.27,-36.621,0.0
1659217186.268,-54.688,-34.668,-47.363,-37.598,0.0
1659217186.272,-21.484,-31.738,-52.734,-35.645,0.0
1659217186.276,-48.34,-38.086,-51.27,-57.617,0.0
1659217186.28,-80.566,-35.156,-48.34,-70.312,0.0
1659217186.284,-72.266,-34.18,-54.199,-46.387,0.0
1659217186.287,-31.25,-38.086,-54.688,-20.02,0.0
1659217186.292,-40.527,-35.645,-53.711,-20.02,0.0
1659217186.295,-82.52,-31.25,-55.176,-43.945,0.0
1659217186.299,-69.824,-29.785,-51.758,-47.363,0.0
1659217186.303,-24.902,-27.832,-44.434,-19.531,0.0
1659217186.307,-19.043,-30.273,-45.898,-20.02,0.0
1659217186.311,-68.848,-38.086,-46.387,-66.895,0.0
1659217186.315,-88.379,-41.504,-45.898,-37.109,0.0
1659217186.319,-57.617,-40.039,-50.781,1.953,0.0
1659217186.323,-32.227,-37.109,-46.875,-20.508,0.0
1659217186.327,-39.062,-35.645,-44.922,-62.5,0.0
1659217186.33,-66.895,-33.691,-48.34,-68.848,0.0
1659217186.334,-60.547,-36.621,-48.828,-48.34,0.0
1659217186.338,-23.926,-42.969,-47.363,-35.645,0.0
1659217186.342,-42.48,-40.039,-52.246,-48.828,0.0
1659217186.346,-84.473,-34.668,-52.734,-83.496,0.0
1659217186.35,-56.641,-33.203,-49.316,-45.41,0.0
1659217186.354,1.953,-38.574,-46.875,-11.719,0.0
1659217186.358,-26.855,-36.621,-45.41,-7.812,0.0
1659217186.362,-91.797,-35.156,-47.852,-50.781,0.0
1659217186.366,-86.914,-37.598,-53.711,-99.609,0.0
1659217186.37,-26.367,-37.109,-56.641,-25.391,0.0
1659217186.373,-8.301,-38.574,-52.734,8.301,0.0
1659217186.377,-63.965,-38.086,-54.688,-69.336,0.0
1659217186.381,-88.379,-37.109,-52.246,-80.566,0.0
1659217186.385,-31.738,-39.551,-46.875,-34.18,0.0
1659217186.389,0.977,-40.039,-47.363,-11.23,0.0
1659217186.393,-65.918,-37.598,-47.363,-43.457,0.0
1659217186.397,-87.891,-41.504,-45.898,-70.312,0.0
1659217186.401,-39.551,-46.387,-46.875,-67.383,0.0
1659217186.405,-15.625,-45.41,-49.805,-31.738,0.0
1659217186.409,-51.27,-45.898,-49.316,-32.715,0.0
1659217186.413,-82.031,-48.34,-47.852,-67.871,0.0
1659217186.417,-61.523,-47.852,-50.781,-52.734,0.0
1659217186.42,-20.996,-45.898,-52.246,-8.789,0.0
1659217186.424,-28.32,-41.992,-51.27,3.418,0.0
1659217186.428,-73.242,-41.992,-50.293,-74.219,0.0
1659217186.432,-72.266,-42.969,-52.734,-100.098,0.0
1659217186.436,-17.09,-36.621,-51.758,-33.691,0.0
1659217186.44,28.32,-34.18,-45.41,0.977,0.0
1659217186.444,-14.648,-34.668,-43.457,-57.617,0.0
1659217186.448,-70.312,-34.668,-40.039,-93.75,0.0
1659217186.452,-41.992,-38.574,-38.086,-46.387,0.0
1659217186.456,10.254,-44.434,-44.434,-8.789,0.0
1659217186.46,-35.156,-46.875,-50.293,-9.277,0.0
1659217186.463,-107.422,-42.969,-47.852,-44.922,0.0
1659217186.467,-86.426,-40.039,-44.434,-64.941,0.0
1659217186.471,-13.184,-41.016,-47.852,-27.832,0.0
1659217186.475,-11.719,-41.992,-51.758,-44.922,0.0
1659217186.479,-78.613,-40.527,-47.363,-104.004,0.0
1659217186.483,-70.312,-39.551,-43.457,-85.938,0.0
1659217186.487,-17.578,-39.062,-42.48,-29.785,0.0
1659217186.491,-36.133,-38.086,-37.109,-20.508,0.0
1659217186.495,-82.031,-37.109,-36.133,-77.148,0.0
1659217186.499,-73.73,-34.668,-37.109,-92.285,0.0
1659217186.503,-37.109,-32.227,-32.715,-50.293,0.0
1659217186.506,-18.066,-27.832,-30.762,-19.043,0.0
1659217186.51,-62.5,-18.555,-31.738,-58.594,0.0
1659217186.514,-111.328,-20.02,-35.156,-97.168,0.0
1659217186.518,-73.242,-19.043,-24.902,-68.848,0.0
1659217186.522,-25.391,-19.043,-20.996,-45.41,0.0
1659217186.526,-38.574,-18.066,-32.227,-47.363,0.0
1659217186.53,-103.027,1.465,-20.02,-106.445,0.0
1659217186.534,-126.953,13.184,-5.859,-144.531,0.0
1659217186.538,-70.312,19.531,-9.766,-102.539,0.0
1659217186.542,-83.496,27.832,-8.301,-108.887,0.0
1659217186.546,-175.293,31.738,4.883,-172.363,0.0
1659217186.549,-200.195,35.645,7.812,-172.363,0.0
1659217186.553,-142.09,41.504,1.465,-131.348,0.0
1659217186.557,-132.324,45.41,-5.859,-158.203,0.0
1659217186.561,-174.805,48.828,0.488,-199.707,0.0
1659217186.565,-189.941,58.105,11.719,-205.078,0.0
1659217186.569,-167.969,66.406,14.648,-186.035,0.0
1659217186.573,-141.602,73.73,8.301,-150.391,0.0
1659217186.577,-179.199,63.477,10.254,-168.945,0.0
1659217186.581,-216.309,50.781,8.301,-207.031,0.0
1659217186.585,-166.016,56.641,-3.906,-180.664,0.0
1659217186.589,-116.699,49.316,-5.371,-116.699,0.0
1659217186.592,-125.977,37.109,-2.441,-151.367,0.0
1659217186.596,-158.203,28.809,-6.836,-183.105,0.0
1659217186.6,-141.113,15.625,-14.16,-151.367,0.0
1659217186.604,-78.613,6.836,-18.555,-128.418,0.0
1659217186.608,-62.988,-5.371,-24.902,-106.445,0.0
1659217186.612,-103.516,-12.207,-26.855,-121.094,0.0
1659217186.616,-100.098,-11.23,-27.344,-106.445,0.0
1659217186.62,-27.832,-27.344,-31.25,-34.18,0.0
1659217186.624,-3.418,-57.129,-33.203,-14.16,0.0
1659217186.628,-63.477,-64.941,-41.992,-88.379,0.0
1659217186.632,-88.867,-66.406,-49.316,-112.305,0.0
1659217186.635,-29.297,-73.73,-51.27,-61.035,0.0
1659217186.639,28.32,-78.125,-51.27,2.441,0.0
1659217186.643,-20.508,-83.496,-58.105,-26.367,0.0
1659217186.647,-65.43,-83.984,-62.5,-73.242,0.0
1659217186.651,-14.16,-77.148,-62.5,-40.039,0.0
1659217186.655,49.316,-74.219,-62.012,8.789,0.0
1659217186.659,29.297,-81.543,-66.406,-1.953,0.0
1659217186.663,-23.926,-81.543,-73.73,-45.898,0.0
1659217186.667,-14.648,-79.102,-74.219,-39.062,0.0
1659217186.671,33.691,-80.566,-72.266,11.719,0.0
1659217186.675,43.945,-78.613,-72.754,5.859,0.0
1659217186.678,-22.949,-83.008,-77.148,-26.367,0.0
1659217186.682,-39.551,-86.914,-71.289,-41.992,0.0
1659217186.686,22.461,-89.355,-65.918,-4.395,0.0
1659217186.69,57.129,-93.75,-69.336,36.133,0.0
1659217186.694,12.695,-88.867,-67.871,5.371,0.0
1659217186.698,-32.715,-82.52,-66.406,-20.02,0.0
1659217186.702,4.395,-78.613,-62.5,-7.812,0.0
1659217186.706,66.406,-77.637,-55.664,37.598,0.0
1659217186.71,26.855,-83.984,-57.617,10.254,0.0
1659217186.714,-49.316,-89.355,-58.594,-83.984,0.0
1659217186.718,-24.414,-83.008,-56.152,-63.965,0.0
1659217186.721,29.785,-78.125,-54.688,21.484,0.0
1659217186.725,23.438,-82.52,-56.152,22.461,0.0
1659217186.729,-38.574,-83.496,-59.57,-24.902,0.0
1659217186.733,-62.988,-86.914,-62.012,-26.855,0.0
1659217186.737,-12.207,-87.891,-62.5,-19.043,0.0
1659217186.741,11.23,-83.496,-65.43,-18.555,0.0
1659217186.745,-35.156,-80.078,-59.082,-28.809,0.0
1659217186.749,-64.453,-82.031,-53.223,-28.32,0.0
1659217186.753,-16.113,-75.684,-54.688,-5.371,0.0
1659217186.757,36.621,-71.777,-54.688,36.133,0.0
1659217186.761,-19.531,-73.73,-54.688,15.625,0.0
1659217186.765,-82.031,-71.289,-57.129,-31.738,0.0
1659217186.768,-32.715,-70.312,-60.059,-45.898,0.0
1659217186.772,17.09,-68.359,-62.012,-20.508,0.0
1659217186.776,-14.16,-66.406,-62.012,-26.855,0.0
1659217186.78,-53.711,-69.336,-60.059,-65.43,0.0
1659217186.784,-37.109,-71.289,-58.105,-12.207,0.0
1659217186.788,21.973,-65.918,-50.781,25.391,0.0
1659217186.792,8.301,-63.965,-46.387,-31.738,0.0
1659217186.796,-56.641,-58.105,-49.316,-59.082,0.0
1659217186.8,-70.801,-59.082,-53.223,-48.828,0.0
1659217186.803,2.441,-66.895,-56.641,-22.949,0.0
1659217186.808,33.203,-64.941,-61.523,-8.301,0.0
1659217186.811,-38.574,-62.988,-64.941,-27.344,0.0
1659217186.815,-61.523,-65.918,-63.965,-34.668,0.0
1659217186.819,-22.949,-65.43,-57.617,6.836,0.0
1659217186.823,-11.23,-61.035,-52.246,17.578,0.0
1659217186.827,-57.129,-65.43,-54.199,-22.461,0.0
1659217186.831,-78.125,-67.383,-56.152,-45.898,0.0
1659217186.835,-48.34,-65.918,-53.711,-32.715,0.0
1659217186.839,2.441,-68.359,-57.617,32.227,0.0
1659217186.843,-13.184,-61.035,-60.547,5.859,0.0
1659217186.846,-72.266,-61.523,-52.246,-82.52,0.0
1659217186.85,-63.477,-67.871,-48.828,-53.711,0.0
1659217186.854,-13.672,-60.059,-53.223,8.789,0.0
1659217186.858,-12.207,-55.176,-59.57,1.953,0.0
1659217186.862,-62.5,-60.547,-59.082,-44.434,0.0
1659217186.866,-69.336,-60.547,-60.059,-59.082,0.0
1659217186.87,-24.902,-56.152,-59.082,-9.277,0.0
1659217186.874,-3.418,-57.129,-54.199,3.906,0.0
1659217186.878,-38.574,-58.105,-49.805,-19.531,0.0
1659217186.882,-69.824,-59.082,-50.293,-50.293,0.0
1659217186.886,-46.387,-63.477,-59.082,-53.223,0.0
1659217186.889,2.441,-60.059,-58.105,5.371,0.0
1659217186.893,-23.438,-59.57,-52.246,-18.555,0.0
1659217186.897,-83.008,-62.5,-51.758,-58.105,0.0
1659217186.901,-57.617,-62.012,-52.246,-43.457,0.0
1659217186.905,-6.836,-62.5,-50.781,2.93,0.0
1659217186.909,-24.414,-61.523,-52.246,-23.438,0.0
1659217186.913,-54.199,-61.523,-52.734,-93.75,0.0
1659217186.917,-50.293,-57.617,-47.363,-73.242,0.0
1659217186.921,-26.367,-49.316,-46.875,-14.648,0.0
1659217186.925,-0.488,-55.176,-50.781,4.395,0.0
1659217186.929,-49.805,-59.082,-51.27,-13.184,0.0
1659217186.932,-72.754,-52.734,-56.641,-49.316,0.0
1659217186.936,-23.926,-57.129,-63.477,-58.594,0.0
1659217186.94,-9.277,-62.988,-62.988,-27.832,0.0
1659217186.944,-47.363,-57.129,-66.406,-40.527,0.0
1659217186.948,-64.941,-50.293,-64.453,-70.312,0.0
1659217186.952,-31.25,-47.363,-55.176,-59.57,0.0
1659217186.956,-1.953,-44.434,-59.082,-18.555,0.0
1659217186.96,-28.32,-43.457,-67.383,-15.137,0.0
1659217186.964,-71.289,-45.41,-66.406,-62.012,0.0
1659217186.968,-39.062,-44.434,-59.57,-68.359,0.0
1659217186.972,21.484,-47.363,-59.082,-10.742,0.0
1659217186.975,-20.02,-46.875,-60.059,-30.273,0.0
1659217186.979,-91.797,-40.527,-62.012,-88.379,0.0
1659217186.983,-73.73,-48.34,-57.617,-61.035,0.0
1659217186.987,-8.301,-48.828,-52.734,-8.789,0.0
1659217186.991,13.184,-37.598,-53.711,-17.09,0.0
1659217186.995,-44.434,-33.203,-44.922,-55.664,0.0
1659217186.999,-61.035,-37.109,-39.062,-53.223,0.0
1659217187.003,-27.344,-43.945,-42.48,-15.625,0.0
1659217187.007,4.883,-45.898,-44.434,0.0,0.0
1659217187.011,-29.785,-44.922,-45.898,-42.969,0.0
1659217187.015,-73.242,-49.316,-48.34,-73.73,0.0
1659217187.018,-38.086,-49.805,-47.363,-30.762,0.0
1659217187.022,18.066,-41.992,-46.387,1.953,0.0
1659217187.026,-11.719,-36.621,-44.922,-23.438,0.0
1659217187.03,-68.359,-38.574,-46.387,-55.176,0.0
1659217187.034,-41.504,-43.457,-46.387,-54.199,0.0
1659217187.038,8.301,-41.016,-43.457,-15.625,0.0
1659217187.042,2.93,-37.109,-46.875,-4.883,0.0
1659217187.046,-57.129,-45.41,-49.805,-31.738,0.0
1659217187.05,-52.246,-49.805,-48.828,-45.41,0.0
1659217187.054,17.578,-42.969,-51.758,0.488,0.0
1659217187.058,14.16,-39.062,-50.293,23.438,0.0
1659217187.061,-58.105,-44.434,-48.34,-46.387,0.0
1659217187.065,-58.105,-51.758,-54.688,-56.641,0.0
1659217187.069,-8.301,-55.176,-62.012,-17.578,0.0
1659217187.073,15.137,-54.688,-57.129,3.418,0.0
1659217187.077,-7.812,-51.27,-49.316,-25.879,0.0
1659217187.081,-35.645,-49.316,-55.176,-54.688,0.0
1659217187.085,-20.996,-54.688,-63.477,-6.836,0.0
1659217187.089,19.043,-54.199,-60.547,31.738,0.0
1659217187.093,1.465,-44.434,-56.641,-1.953,0.0
1659217187.097,-35.156,-42.969,-55.176,-42.48,0.0
1659217187.101,-32.715,-44.922,-56.152,-41.016,0.0
1659217187.105,10.742,-41.504,-54.199,-6.836,0.0
1659217187.108,29.785,-34.18,-52.246,5.859,0.0
1659217187.112,-29.297,-34.668,-52.734,-27.344,0.0
1659217187.116,-44.434,-41.016,-53.223,-43.945,0.0
1659217187.12,5.371,-46.875,-52.246,-10.254,0.0
1659217187.124,23.438,-45.898,-54.688,27.344,0.0
1659217187.128,-31.738,-41.504,-60.547,-33.203,0.0
1659217187.132,-56.641,-45.41,-59.57,-83.984,0.0
1659217187.136,7.324,-46.875,-59.57,-39.551,0.0
1659217187.14,44.922,-41.992,-54.199,29.297,0.0
1659217187.144,-14.16,-41.504,-57.617,-19.531,0.0
1659217187.148,-57.129,-45.41,-60.059,-92.285,0.0
1659217187.151,-22.949,-43.457,-52.734,-50.293,0.0
1659217187.155,39.062,-36.621,-51.758,18.555,0.0
1659217187.159,31.738,-34.668,-54.688,-14.16,0.0
1659217187.163,-46.387,-35.156,-54.688,-79.59,0.0
1659217187.167,-56.641,-36.621,-59.082,-65.43,0.0
1659217187.171,6.836,-37.109,-59.082,-16.113,0.0
1659217187.175,20.02,-30.273,-52.734,-17.09,0.0
1659217187.179,-28.809,-29.297,-51.758,-59.082,0.0
1659217187.183,-47.852,-32.715,-53.711,-66.895,0.0
1659217187.187,-13.184,-31.738,-50.781,-25.879,0.0
1659217187.191,3.906,-27.832,-47.852,-18.066,0.0
1659217187.194,-33.203,-25.879,-48.828,-56.152,0.0
1659217187.198,-60.547,-25.391,-45.898,-85.938,0.0
1659217187.202,-28.809,-24.902,-44.922,-80.566,0.0
1659217187.206,30.273,-25.391,-42.969,-48.828,0.0
1659217187.21,-20.02,-23.438,-39.551,-56.641,0.0
1659217187.214,-84.961,-20.996,-41.016,-82.52,0.0
1659217187.218,-50.781,-19.531,-42.48,-85.449,0.0
1659217187.222,4.883,-22.949,-42.48,-43.457,0.0
1659217187.226,1.465,-20.508,-41.504,-30.762,0.0
1659217187.23,-50.781,-17.09,-45.898,-77.637,0.0
1659217187.234,-40.527,-22.949,-52.734,-84.961,0.0
1659217187.237,-8.789,-25.391,-53.223,-57.129,0.0
1659217187.241,-16.602,-27.344,-52.734,-76.172,0.0
1659217187.245,-39.551,-25.879,-46.875,-117.676,0.0
1659217187.249,-47.852,-20.508,-47.852,-116.211,0.0
1659217187.253,-26.855,-14.16,-45.41,-72.266,0.0
1659217187.257,-18.066,-17.09,-34.668,-48.34,0.0
1659217187.261,-77.148,-18.066,-37.598,-69.824,0.0
1659217187.265,-108.398,-14.648,-41.016,-110.84,0.0
1659217187.269,-48.828,-13.184,-38.574,-73.73,0.0
1659217187.273,-8.301,-12.207,-37.109,-14.648,0.0
1659217187.277,-43.945,-11.719,-35.645,-72.266,0.0
1659217187.28,-81.543,-11.23,-38.086,-109.863,0.0
1659217187.284,-62.988,-9.277,-38.086,-105.957,0.0
1659217187.288,-15.625,-7.812,-35.156,-70.312,0.0
1659217187.292,-32.227,-11.719,-33.203,-48.828,0.0
1659217187.296,-75.684,-12.207,-31.738,-97.168,0.0
1659217187.3,-61.035,-8.301,-29.785,-100.586,0.0
1659217187.304,-33.203,-12.207,-33.203,-58.105,0.0
1659217187.308,-29.785,-15.625,-37.598,-50.293,0.0
1659217187.312,-66.406,-13.672,-35.645,-96.191,0.0
1659217187.316,-96.68,-15.137,-33.203,-106.445,0.0
1659217187.319,-78.613,-21.973,-33.203,-66.895,0.0
1659217187.323,-53.711,-22.461,-42.969,-39.551,0.0
1659217187.327,-72.266,-22.949,-44.434,-100.098,0.0
1659217187.331,-104.492,-15.625,-38.086,-154.785,0.0
1659217187.335,-83.008,-6.348,-38.086,-92.773,0.0
1659217187.339,-25.391,-16.602,-40.039,-31.738,0.0
1659217187.343,-57.129,-28.32,-41.504,-66.895,0.0
1659217187.347,-118.164,-28.809,-41.504,-113.281,0.0
1659217187.351,-95.703,-21.484,-42.48,-105.957,0.0
1659217187.355,-45.41,-14.16,-41.504,-63.477,0.0
1659217187.358,-45.898,-21.973,-44.434,-49.805,0.0
1659217187.362,-92.285,-27.344,-48.828,-77.637,0.0
1659217187.366,-91.309,-24.414,-49.316,-92.285,0.0
1659217187.37,-48.828,-25.391,-42.969,-61.523,0.0
1659217187.374,-12.207,-33.203,-40.039,-43.945,0.0
1659217187.378,-62.012,-33.203,-43.945,-84.473,0.0
1659217187.382,-98.145,-28.809,-42.48,-101.562,0.0
1659217187.386,-63.477,-30.762,-46.875,-76.172,0.0
1659217187.39,-34.18,-32.227,-47.852,-24.902,0.0
1659217187.394,-30.762,-32.715,-40.527,-22.949,0.0
1659217187.398,-68.848,-21.973,-40.527,-89.355,0.0
1659217187.401,-72.266,-11.719,-42.48,-115.723,0.0
1659217187.405,-43.457,-19.531,-39.551,-54.688,0.0
1659217187.409,-53.223,-21.484,-36.621,-60.547,0.0
1659217187.413,-87.891,-13.672,-36.621,-128.906,0.0
1659217187.417,-81.543,-16.602,-42.969,-104.004,0.0
1659217187.421,-32.715,-15.625,-39.551,-48.828,0.0
1659217187.425,-37.598,-19.531,-33.203,-99.121,0.0
1659217187.429,-83.984,-27.344,-33.203,-155.273,0.0
1659217187.433,-87.891,-30.762,-36.621,-132.324,0.0
1659217187.437,-66.406,-34.668,-39.551,-78.613,0.0
1659217187.441,-39.551,-37.598,-36.133,-57.617,0.0
1659217187.445,-73.73,-39.062,-36.621,-72.754,0.0
1659217187.448,-109.863,-43.457,-40.527,-90.332,0.0
1659217187.452,-61.523,-41.016,-38.086,-87.891,0.0
1659217187.456,-14.648,-42.969,-36.133,-54.688,0.0
1659217187.46,-41.992,-51.758,-41.992,-57.617,0.0
1659217187.464,-74.219,-50.781,-43.457,-99.609,0.0
1659217187.468,-58.594,-51.758,-37.598,-83.984,0.0
1659217187.472,-32.227,-51.27,-40.039,-41.016,0.0
1659217187.476,-22.461,-44.434,-41.992,-41.992,0.0
1659217187.48,-73.242,-41.992,-36.621,-86.914,0.0
1659217187.484,-92.285,-43.457,-39.062,-89.844,0.0
1659217187.488,-32.715,-39.551,-38.574,-36.621,0.0
1659217187.491,-15.625,-35.156,-32.227,-29.785,0.0
1659217187.495,-58.594,-37.109,-36.133,-61.523,0.0
1659217187.499,-71.777,-40.039,-40.527,-86.914,0.0
1659217187.503,-43.945,-38.086,-43.457,-72.266,0.0
