,timestamps,TP9,AF7,AF8,TP10,Right AUX
8497,1659217194.596,-28.32,-35.156,-40.527,-5.859,0.0
8498,1659217194.6,-16.602,-35.645,-39.551,-39.551,0.0
8499,1659217194.604,-57.617,-37.598,-41.016,-73.73,0.0
8500,1659217194.608,-76.66,-32.715,-36.621,-62.5,0.0
8501,1659217194.612,-18.066,-29.297,-34.18,-10.254,0.0
8502,1659217194.616,0.0,-28.32,-36.621,-14.16,0.0
8503,1659217194.62,-62.5,-26.855,-35.645,-71.289,0.0
8504,1659217194.623,-74.707,-34.18,-29.297,-84.961,0.0
8505,1659217194.627,-18.066,-39.551,-30.273,-39.062,0.0
8506,1659217194.631,18.066,-28.809,-34.18,-17.578,0.0
8507,1659217194.635,-46.387,-25.879,-33.691,-45.41,0.0
8508,1659217194.639,-111.816,-26.855,-32.227,-60.547,0.0
8509,1659217194.643,-56.641,-23.438,-33.203,-35.156,0.0
8510,1659217194.647,0.0,-23.438,-33.203,-7.812,0.0
8511,1659217194.651,-35.156,-25.879,-32.227,-47.363,0.0
8512,1659217194.655,-78.125,-24.414,-32.715,-68.848,0.0
8513,1659217194.659,-53.711,-22.461,-28.32,-37.109,0.0
8514,1659217194.663,-20.02,-26.367,-30.762,-20.508,0.0
8515,1659217194.666,-48.828,-26.367,-35.156,-35.156,0.0
8516,1659217194.67,-72.266,-29.785,-35.156,-77.637,0.0
8517,1659217194.674,-48.828,-35.645,-41.504,-69.824,0.0
8518,1659217194.678,-18.555,-33.691,-49.316,-38.086,0.0
8519,1659217194.682,-20.508,-31.738,-48.34,-18.066,0.0
8520,1659217194.686,-76.172,-30.273,-44.922,-35.156,0.0
8521,1659217194.69,-87.402,-27.832,-43.457,-68.848,0.0
8522,1659217194.694,-29.785,-29.785,-39.551,-35.156,0.0
8523,1659217194.698,-8.301,-33.691,-39.551,25.391,0.0
8524,1659217194.702,-56.152,-37.598,-37.598,-37.109,0.0
8525,1659217194.706,-81.055,-35.156,-33.691,-68.848,0.0
8526,1659217194.71,-46.387,-29.297,-31.738,3.418,0.0
8527,1659217194.713,2.441,-23.438,-33.203,31.738,0.0
8528,1659217194.717,13.672,-22.949,-29.297,-27.344,0.0
8529,1659217194.721,-40.039,-23.926,-31.25,-68.848,0.0
8530,1659217194.725,-56.152,-22.461,-33.203,-34.668,0.0
8531,1659217194.729,-19.043,-22.461,-33.691,7.812,0.0
8532,1659217194.733,-25.391,-21.973,-37.109,-19.043,0.0
8533,1659217194.737,-65.43,-26.855,-34.668,-23.926,0.0
8534,1659217194.741,-67.871,-29.785,-35.156,-27.832,0.0
8535,1659217194.745,-32.227,-29.785,-41.504,-18.066,0.0
8536,1659217194.749,-1.953,-35.645,-41.504,7.812,0.0
8537,1659217194.753,-25.391,-33.691,-37.598,-43.945,0.0
8538,1659217194.756,-59.082,-29.297,-34.18,-60.059,0.0
8539,1659217194.76,-35.156,-30.762,-35.156,-11.719,0.0
8540,1659217194.764,-31.738,-26.367,-38.574,3.906,0.0
8541,1659217194.768,-76.66,-29.297,-35.645,-40.039,0.0
8542,1659217194.772,-82.031,-32.227,-36.133,-72.266,0.0
8543,1659217194.776,-45.41,-31.25,-38.574,-15.625,0.0
8544,1659217194.78,-16.113,-30.273,-36.133,15.137,0.0
8545,1659217194.784,-32.227,-27.832,-31.738,-30.273,0.0
8546,1659217194.788,-73.242,-25.391,-31.738,-66.895,0.0
8547,1659217194.792,-48.828,-24.414,-38.086,-65.918,0.0
8548,1659217194.796,-8.301,-18.066,-30.273,-10.254,0.0
8549,1659217194.799,-68.848,-19.043,-24.414,-13.672,0.0
8550,1659217194.803,-117.676,-19.531,-29.297,-81.055,0.0
8551,1659217194.807,-84.961,-1.953,-17.578,-71.289,0.0
8552,1659217194.811,-56.152,-15.137,-20.996,-56.641,0.0
8553,1659217194.815,-56.641,-23.926,-43.457,-60.059,0.0
8554,1659217194.819,-55.664,4.883,-30.762,-50.781,0.0
8555,1659217194.823,-79.59,-2.93,-13.184,-75.684,0.0
8556,1659217194.827,-94.727,-5.859,-19.531,-90.332,0.0
8557,1659217194.831,-62.5,7.324,-24.414,-64.453,0.0
8558,1659217194.835,-103.516,19.043,-15.137,-97.656,0.0
8559,1659217194.838,-150.391,32.715,-7.324,-146.973,0.0
8560,1659217194.842,-140.137,36.621,-6.348,-117.676,0.0
8561,1659217194.846,-111.328,35.156,2.93,-100.098,0.0
8562,1659217194.85,-131.348,33.691,-1.953,-145.02,0.0
8563,1659217194.854,-194.336,45.41,-9.277,-184.082,0.0
8564,1659217194.858,-167.48,47.852,-9.766,-167.969,0.0
8565,1659217194.862,-125.977,46.875,-8.789,-126.465,0.0
8566,1659217194.866,-141.113,51.27,-2.441,-155.762,0.0
8567,1659217194.87,-172.852,52.246,0.488,-195.801,0.0
8568,1659217194.874,-189.941,51.758,0.488,-170.898,0.0
8569,1659217194.878,-160.645,47.363,2.93,-125.488,0.0
8570,1659217194.881,-125.488,41.992,5.859,-129.395,0.0
8571,1659217194.885,-145.02,40.527,-1.953,-166.016,0.0
8572,1659217194.889,-164.062,37.109,-9.277,-164.062,0.0
8573,1659217194.893,-145.508,30.762,-3.906,-98.633,0.0
8574,1659217194.897,-79.59,26.855,-3.906,-80.566,0.0
8575,1659217194.901,-98.633,19.531,-16.602,-138.672,0.0
8576,1659217194.905,-157.227,10.742,-21.973,-150.879,0.0
8577,1659217194.909,-106.934,4.883,-22.949,-104.492,0.0
8578,1659217194.913,-48.34,-2.441,-33.691,-56.152,0.0
8579,1659217194.917,-69.824,-3.906,-37.598,-62.988,0.0
8580,1659217194.92,-93.262,-10.254,-35.645,-82.52,0.0
8581,1659217194.924,-68.848,-15.137,-41.992,-53.223,0.0
8582,1659217194.928,-10.254,-28.32,-54.199,-16.113,0.0
8583,1659217194.932,17.578,-39.062,-60.059,11.23,0.0
8584,1659217194.936,-19.043,-42.969,-59.082,-12.695,0.0
8585,1659217194.94,-46.875,-52.246,-60.059,-45.41,0.0
8586,1659217194.944,-18.066,-51.758,-62.988,-10.742,0.0
8587,1659217194.948,34.668,-51.758,-61.523,24.902,0.0
8588,1659217194.952,6.836,-57.617,-58.594,-10.254,0.0
8589,1659217194.956,-29.785,-61.035,-58.105,-21.973,0.0
8590,1659217194.959,7.324,-63.477,-56.152,7.324,0.0
8591,1659217194.963,64.453,-63.477,-55.664,42.48,0.0
8592,1659217194.967,22.949,-64.941,-54.199,13.672,0.0
8593,1659217194.971,-9.766,-68.359,-52.246,-25.879,0.0
8594,1659217194.975,7.324,-70.312,-56.152,7.812,0.0
8595,1659217194.979,31.25,-74.707,-60.547,36.621,0.0
8596,1659217194.983,28.32,-76.66,-58.105,32.715,0.0
8597,1659217194.987,4.395,-71.289,-52.734,-0.977,0.0
8598,1659217194.991,11.719,-66.895,-55.664,-15.137,0.0
8599,1659217194.995,25.391,-68.359,-59.57,-3.906,0.0
8600,1659217194.999,44.434,-67.871,-60.059,52.734,0.0
8601,1659217195.002,-6.836,-65.43,-65.43,39.551,0.0
8602,1659217195.006,-39.551,-62.988,-65.43,-27.832,0.0
8603,1659217195.01,13.184,-68.359,-60.059,17.578,0.0
8604,1659217195.014,50.781,-72.266,-61.523,44.922,0.0
8605,1659217195.018,16.602,-64.941,-58.105,2.93,0.0
8606,1659217195.022,-32.715,-63.477,-63.477,-23.438,0.0
8607,1659217195.026,13.672,-66.406,-72.266,-29.297,0.0
8608,1659217195.03,55.664,-67.383,-69.336,23.438,0.0
8609,1659217195.034,2.93,-67.383,-62.012,12.207,0.0
8610,1659217195.038,-29.785,-64.941,-58.105,-53.223,0.0
8611,1659217195.042,-38.574,-63.965,-61.035,-27.832,0.0
8612,1659217195.045,17.09,-62.988,-60.059,31.25,0.0
8613,1659217195.049,24.902,-61.035,-60.547,25.391,0.0
8614,1659217195.053,-33.203,-62.988,-63.965,-43.945,0.0
8615,1659217195.057,-16.113,-59.57,-56.152,-39.062,0.0
8616,1659217195.061,40.039,-55.664,-50.293,28.809,0.0
8617,1659217195.065,37.598,-56.641,-51.758,43.945,0.0
8618,1659217195.069,-10.742,-56.641,-49.805,-11.719,0.0
8619,1659217195.073,-26.367,-61.523,-46.875,-52.246,0.0
8620,1659217195.077,-7.812,-65.43,-50.293,-7.812,0.0
8621,1659217195.081,32.227,-66.895,-48.828,23.438,0.0
8622,1659217195.085,-7.324,-61.523,-45.898,-9.766,0.0
8623,1659217195.088,-37.109,-59.57,-47.363,-50.781,0.0
8624,1659217195.092,-0.488,-59.082,-47.852,-31.738,0.0
8625,1659217195.096,47.852,-51.758,-49.805,37.598,0.0
8626,1659217195.1,34.668,-54.688,-52.246,8.301,0.0
8627,1659217195.104,-50.293,-54.199,-47.852,-49.316,0.0
8628,1659217195.108,-66.406,-55.176,-43.945,-18.555,0.0
8629,1659217195.112,-15.137,-62.5,-46.875,17.578,0.0
8630,1659217195.116,15.137,-59.082,-51.27,-2.93,0.0
8631,1659217195.12,-23.926,-53.711,-57.129,-24.414,0.0
8632,1659217195.124,-17.578,-57.129,-53.223,-23.926,0.0
8633,1659217195.128,32.227,-56.641,-45.898,-1.465,0.0
8634,1659217195.131,43.457,-41.992,-53.223,21.973,0.0
8635,1659217195.135,1.465,-46.387,-61.523,0.977,0.0
8636,1659217195.139,-41.016,-60.547,-62.5,-30.273,0.0
8637,1659217195.143,-7.812,-61.035,-61.035,-18.066,0.0
8638,1659217195.147,35.645,-61.523,-64.453,19.043,0.0
8639,1659217195.151,4.395,-62.5,-67.383,-17.09,0.0
8640,1659217195.155,-53.711,-63.477,-65.918,-30.273,0.0
8641,1659217195.159,-25.879,-63.477,-66.406,0.977,0.0
8642,1659217195.163,33.691,-62.012,-61.035,18.066,0.0
8643,1659217195.167,24.414,-58.594,-59.57,16.113,0.0
8644,1659217195.171,-8.789,-54.688,-58.594,-5.371,0.0
8645,1659217195.174,-5.859,-50.781,-53.711,-38.086,0.0
8646,1659217195.178,5.371,-52.734,-50.781,-10.254,0.0
8647,1659217195.182,2.93,-53.223,-54.199,11.719,0.0
8648,1659217195.186,-41.992,-46.387,-51.27,-28.809,0.0
8649,1659217195.19,-63.477,-45.898,-42.969,-58.105,0.0
8650,1659217195.194,-4.883,-43.457,-43.457,-17.578,0.0
8651,1659217195.198,26.855,-39.551,-44.434,39.551,0.0
8652,1659217195.202,-22.949,-39.062,-41.504,-2.441,0.0
8653,1659217195.206,-45.41,-39.062,-46.875,-62.5,0.0
8654,1659217195.21,-26.367,-44.434,-48.34,-23.926,0.0
8655,1659217195.214,-10.742,-45.41,-42.48,25.879,0.0
8656,1659217195.217,-33.203,-40.039,-42.969,-8.789,0.0
8657,1659217195.221,-68.359,-41.016,-41.504,-53.223,0.0
8658,1659217195.225,-43.945,-38.574,-41.992,-34.18,0.0
8659,1659217195.229,10.742,-36.133,-43.457,9.766,0.0
8660,1659217195.233,8.301,-34.668,-40.527,14.16,0.0
8661,1659217195.237,-44.922,-30.273,-41.016,-48.34,0.0
8662,1659217195.241,-60.059,-33.691,-45.898,-49.805,0.0
8663,1659217195.245,-0.977,-41.992,-45.41,6.348,0.0
8664,1659217195.249,22.949,-45.898,-47.852,12.207,0.0
8665,1659217195.253,-33.691,-43.457,-46.875,-21.484,0.0
8666,1659217195.256,-50.293,-47.363,-41.992,-37.598,0.0
8667,1659217195.26,-11.23,-48.828,-44.434,-30.273,0.0
8668,1659217195.264,17.09,-46.387,-43.457,-10.742,0.0
8669,1659217195.268,-32.715,-45.898,-43.945,-13.672,0.0
8670,1659217195.272,-61.035,-46.875,-50.781,-34.18,0.0
8671,1659217195.276,-23.438,-42.969,-50.781,-36.621,0.0
8672,1659217195.28,-10.254,-44.434,-52.246,-16.113,0.0
8673,1659217195.284,-39.062,-49.316,-50.781,-10.254,0.0
8674,1659217195.288,-59.57,-44.922,-47.852,-45.898,0.0
8675,1659217195.292,-49.805,-41.504,-48.34,-41.992,0.0
8676,1659217195.296,-6.348,-41.504,-49.316,4.883,0.0
8677,1659217195.299,-20.508,-45.41,-46.875,19.043,0.0
8678,1659217195.303,-74.707,-49.805,-43.945,-22.949,0.0
8679,1659217195.307,-70.312,-50.781,-43.945,-18.555,0.0
8680,1659217195.311,-16.113,-47.852,-52.246,-16.602,0.0
8681,1659217195.315,27.344,-45.898,-54.199,-8.789,0.0
8682,1659217195.319,-54.199,-46.875,-39.062,-17.578,0.0
8683,1659217195.323,-99.121,-48.828,-39.551,-56.641,0.0
8684,1659217195.327,-42.48,-49.316,-43.945,-49.805,0.0
8685,1659217195.331,-24.414,-48.828,-42.969,-5.859,0.0
8686,1659217195.335,-69.336,-48.34,-41.016,-8.789,0.0
8687,1659217195.338,-90.332,-54.199,-39.551,-48.34,0.0
8688,1659217195.342,-64.941,-58.105,-46.387,-40.039,0.0
8689,1659217195.346,-5.859,-55.176,-43.945,15.137,0.0
8690,1659217195.35,-12.695,-50.781,-34.668,13.672,0.0
8691,1659217195.354,-72.266,-45.898,-38.574,-47.363,0.0
8692,1659217195.358,-67.383,-44.922,-38.086,-58.105,0.0
8693,1659217195.362,-22.949,-51.27,-35.645,-13.672,0.0
8694,1659217195.366,-20.996,-48.34,-42.48,-8.789,0.0
8695,1659217195.37,-63.965,-40.039,-42.969,-36.621,0.0
8696,1659217195.374,-65.43,-42.48,-37.598,-46.875,0.0
8697,1659217195.378,-21.484,-44.922,-37.598,-37.109,0.0
8698,1659217195.381,-8.789,-42.969,-39.551,1.953,0.0
8699,1659217195.385,-77.637,-45.41,-36.133,-11.719,0.0
8700,1659217195.389,-107.422,-46.875,-37.109,-62.012,0.0
8701,1659217195.393,-57.129,-41.504,-38.086,-34.668,0.0
8702,1659217195.397,-32.715,-41.016,-35.645,8.789,0.0
8703,1659217195.401,-62.988,-41.992,-38.086,-20.996,0.0
8704,1659217195.405,-69.824,-43.945,-39.551,-51.758,0.0
8705,1659217195.409,-54.199,-50.781,-40.039,-37.109,0.0
8706,1659217195.413,-26.855,-48.828,-43.457,-0.488,0.0
8707,1659217195.417,-19.043,-43.945,-42.969,-16.113,0.0
8708,1659217195.421,-56.641,-43.457,-34.668,-42.969,0.0
8709,1659217195.424,-62.5,-43.945,-35.645,-32.715,0.0
8710,1659217195.428,-20.508,-41.504,-35.156,-8.301,0.0
8711,1659217195.432,-1.465,-39.551,-26.855,20.02,0.0
8712,1659217195.436,-59.082,-41.504,-23.926,-26.855,0.0
8713,1659217195.44,-80.566,-41.016,-27.344,-65.918,0.0
8714,1659217195.444,-41.504,-44.434,-35.645,-14.16,0.0
8715,1659217195.448,-9.277,-45.41,-37.598,11.23,0.0
8716,1659217195.452,-32.715,-40.039,-38.574,-43.945,0.0
8717,1659217195.456,-75.684,-37.109,-40.039,-61.523,0.0
8718,1659217195.46,-53.711,-37.598,-36.133,-35.645,0.0
8719,1659217195.464,-8.301,-38.574,-33.691,-16.113,0.0
8720,1659217195.467,-42.48,-41.992,-32.227,-13.672,0.0
8721,1659217195.471,-81.543,-40.039,-35.645,-66.406,0.0
8722,1659217195.475,-57.129,-38.086,-39.062,-49.316,0.0
8723,1659217195.479,-18.555,-39.551,-32.227,6.348,0.0
8724,1659217195.483,-34.18,-41.504,-32.227,-23.926,0.0
8725,1659217195.487,-69.336,-39.551,-35.645,-45.41,0.0
8726,1659217195.491,-70.801,-33.203,-34.18,-46.387,0.0
8727,1659217195.495,-36.133,-35.156,-35.156,-32.715,0.0
8728,1659217195.499,-19.043,-37.109,-41.016,-18.066,0.0
8729,1659217195.503,-46.875,-34.18,-38.574,-52.734,0.0
8730,1659217195.507,-64.453,-28.32,-36.133,-81.543,0.0
8731,1659217195.51,-44.434,-39.551,-38.086,-8.301,0.0
8732,1659217195.514,-7.324,-47.363,-35.645,29.785,0.0
8733,1659217195.518,-52.246,-33.691,-38.086,-35.645,0.0
8734,1659217195.522,-95.703,-30.273,-41.016,-81.543,0.0
8735,1659217195.526,-62.988,-30.273,-45.41,-57.129,0.0
8736,1659217195.53,-34.668,-31.738,-48.828,-17.578,0.0
8737,1659217195.534,-59.57,-29.785,-48.828,-47.363,0.0
8738,1659217195.538,-105.469,-29.785,-49.316,-86.426,0.0
8739,1659217195.542,-93.262,-31.738,-46.387,-81.543,0.0
8740,1659217195.546,-23.926,-31.738,-44.434,-33.691,0.0
8741,1659217195.55,-25.391,-29.785,-47.852,-16.602,0.0
8742,1659217195.553,-86.426,-30.762,-48.828,-54.199,0.0
8743,1659217195.557,-84.961,-32.715,-46.387,-65.43,0.0
8744,1659217195.561,-43.457,-28.32,-50.781,-21.973,0.0
8745,1659217195.565,-20.508,-28.809,-52.734,16.602,0.0
8746,1659217195.569,-54.688,-30.762,-52.734,-52.246,0.0
8747,1659217195.573,-85.449,-25.391,-52.734,-82.031,0.0
8748,1659217195.577,-59.57,-18.555,-48.828,-23.926,0.0
8749,1659217195.581,-25.879,-18.066,-47.852,-22.461,0.0
8750,1659217195.585,-50.781,-20.996,-47.363,-59.57,0.0
8751,1659217195.589,-76.66,-18.555,-43.457,-63.477,0.0
8752,1659217195.592,-64.941,-19.531,-41.504,-42.969,0.0
8753,1659217195.596,-16.602,-20.02,-42.969,-16.113,0.0
8754,1659217195.6,-12.695,-20.996,-46.387,-11.23,0.0
8755,1659217195.604,-71.777,-21.484,-49.805,-52.246,0.0
8756,1659217195.608,-86.426,-18.555,-46.875,-75.195,0.0
8757,1659217195.612,-16.113,-20.02,-45.41,-38.574,0.0
8758,1659217195.616,-2.93,-17.578,-46.875,-4.883,0.0
8759,1659217195.62,-81.055,-21.484,-48.828,-33.691,0.0
8760,1659217195.624,-96.191,-23.926,-47.363,-67.383,0.0
8761,1659217195.628,-33.691,-21.484,-45.898,-41.504,0.0
8762,1659217195.632,-13.672,-20.508,-52.246,-7.812,0.0
8763,1659217195.635,-48.34,-19.531,-57.129,-41.016,0.0
8764,1659217195.639,-44.434,-24.414,-56.152,-75.684,0.0
8765,1659217195.643,-54.199,-27.832,-50.293,-62.5,0.0
8766,1659217195.647,-42.48,-24.414,-42.969,5.859,0.0
8767,1659217195.651,-57.617,-21.484,-43.945,-20.02,0.0
8768,1659217195.655,-115.723,-23.438,-41.992,-75.684,0.0
8769,1659217195.659,-87.891,-24.902,-46.875,-34.18,0.0
8770,1659217195.663,-24.902,-22.949,-46.875,-6.348,0.0
8771,1659217195.667,-29.297,-23.438,-41.992,-29.297,0.0
8772,1659217195.671,-86.426,-27.344,-40.527,-67.871,0.0
8773,1659217195.675,-77.637,-30.273,-34.18,-87.891,0.0
8774,1659217195.678,-23.438,-27.832,-34.18,-50.781,0.0
8775,1659217195.682,-26.367,-25.391,-36.133,-28.32,0.0
8776,1659217195.686,-79.102,-23.926,-38.574,-58.594,0.0
8777,1659217195.69,-100.098,-27.832,-37.598,-61.523,0.0
8778,1659217195.694,-63.965,-25.879,-31.738,-32.715,0.0
8779,1659217195.698,-26.855,-22.461,-39.062,-31.738,0.0
8780,1659217195.702,-66.895,-26.855,-42.969,-52.734,0.0
8781,1659217195.706,-107.422,-28.32,-35.156,-63.965,0.0
8782,1659217195.71,-70.801,-24.902,-36.133,-68.359,0.0
8783,1659217195.713,-22.461,-23.438,-45.898,-40.039,0.0
8784,1659217195.718,-46.875,-30.762,-48.34,-47.852,0.0
8785,1659217195.721,-86.914,-29.297,-44.922,-62.5,0.0
8786,1659217195.725,-82.52,-23.926,-46.875,-29.297,0.0
8787,1659217195.729,-26.367,-25.879,-49.316,-18.555,0.0
8788,1659217195.733,-12.207,-27.832,-49.316,-31.25,0.0
8789,1659217195.737,-78.125,-30.273,-54.199,-63.965,0.0
8790,1659217195.741,-98.145,-25.879,-51.758,-85.449,0.0
8791,1659217195.745,-77.637,-24.902,-43.945,-45.898,0.0
8792,1659217195.749,-48.828,-26.367,-47.852,-0.488,0.0
8793,1659217195.753,-75.195,-31.25,-54.688,-47.852,0.0
8794,1659217195.756,-94.238,-36.133,-55.176,-85.449,0.0
8795,1659217195.76,-74.219,-32.227,-47.852,-47.363,0.0
8796,1659217195.764,-53.711,-31.738,-44.434,-32.227,0.0
8797,1659217195.768,-71.289,-30.762,-45.898,-53.711,0.0
8798,1659217195.772,-111.328,-30.273,-47.852,-62.012,0.0
8799,1659217195.776,-83.984,-29.297,-44.434,-25.879,0.0
8800,1659217195.78,-47.363,-27.832,-41.016,-8.301,0.0
8801,1659217195.784,-71.289,-31.25,-39.062,-25.391,0.0
8802,1659217195.788,-114.746,-31.25,-40.527,-61.035,0.0
8803,1659217195.792,-108.398,-28.32,-44.434,-46.875,0.0
8804,1659217195.796,-21.484,-29.785,-38.574,-7.324,0.0
8805,1659217195.8,-2.441,-29.297,-40.039,-18.066,0.0
8806,1659217195.803,-87.891,-22.461,-44.434,-62.5,0.0
8807,1659217195.807,-98.633,-28.32,-42.48,-55.176,0.0
8808,1659217195.811,-56.152,-31.25,-42.969,-32.715,0.0
8809,1659217195.815,-39.551,-28.32,-42.48,-22.949,0.0
8810,1659217195.819,-54.688,-26.367,-38.086,-30.762,0.0
8811,1659217195.823,-72.754,-27.344,-36.621,-48.34,0.0
8812,1659217195.827,-65.918,-32.227,-35.645,-20.996,0.0
8813,1659217195.831,-40.527,-30.273,-41.016,-11.23,0.0
8814,1659217195.835,-54.199,-26.367,-47.363,-31.25,0.0
8815,1659217195.839,-74.707,-26.855,-41.504,-53.711,0.0
8816,1659217195.842,-53.223,-30.273,-31.25,-36.621,0.0
8817,1659217195.846,-15.625,-32.715,-30.762,-2.93,0.0
8818,1659217195.85,-43.945,-31.25,-33.203,-5.859,0.0
8819,1659217195.854,-76.66,-27.832,-32.715,-42.969,0.0
8820,1659217195.858,-69.336,-32.715,-33.203,-53.223,0.0
8821,1659217195.862,-42.969,-34.18,-36.133,-26.855,0.0
8822,1659217195.866,-20.508,-31.738,-34.18,-9.766,0.0
8823,1659217195.87,-57.617,-30.273,-27.344,-34.18,0.0
8824,1659217195.874,-97.168,-30.762,-30.762,-73.242,0.0
8825,1659217195.878,-62.988,-34.668,-34.18,-40.039,0.0
8826,1659217195.882,-21.973,-32.227,-30.273,-7.812,0.0
8827,1659217195.885,-33.691,-34.18,-35.156,-65.918,0.0
8828,1659217195.889,-75.195,-34.668,-42.48,-97.656,0.0
8829,1659217195.893,-76.172,-33.203,-42.969,-46.875,0.0
8830,1659217195.897,-14.648,-38.086,-40.527,-7.324,0.0
8831,1659217195.901,-34.18,-35.645,-33.203,-25.879,0.0
8832,1659217195.905,-97.168,-32.715,-35.645,-50.293,0.0
8833,1659217195.909,-82.031,-31.738,-41.504,-49.316,0.0
8834,1659217195.913,-20.508,-34.668,-37.109,-17.09,0.0
8835,1659217195.917,-33.203,-36.621,-39.062,-17.578,0.0
8836,1659217195.921,-90.332,-38.086,-40.527,-59.57,0.0
8837,1659217195.925,-46.875,-41.016,-35.156,-51.758,0.0
8838,1659217195.928,1.465,-28.809,-37.109,-14.16,0.0
8839,1659217195.932,-31.738,-23.438,-42.48,-25.879,0.0
8840,1659217195.936,-71.289,-28.32,-46.387,-53.223,0.0
8841,1659217195.94,-89.844,-28.32,-50.781,-31.25,0.0
8842,1659217195.944,-41.504,-30.273,-60.547,6.348,0.0
8843,1659217195.948,10.254,-28.809,-63.477,-1.465,0.0
8844,1659217195.952,-48.828,-31.25,-60.547,-59.57,0.0
8845,1659217195.956,-75.195,-28.809,-56.641,-72.266,0.0
8846,1659217195.96,-49.316,-26.855,-51.27,-23.926,0.0
8847,1659217195.964,-20.508,-28.809,-52.246,14.16,0.0
8848,1659217195.968,-43.945,-30.762,-54.199,-17.09,0.0
8849,1659217195.971,-97.656,-34.18,-52.734,-54.199,0.0
8850,1659217195.975,-77.637,-36.621,-47.363,-31.25,0.0
8851,1659217195.979,-27.344,-40.039,-48.34,-21.484,0.0
8852,1659217195.983,-18.555,-37.109,-50.781,-42.48,0.0
8853,1659217195.987,-69.336,-35.645,-50.781,-56.152,0.0
8854,1659217195.991,-90.82,-33.691,-51.758,-41.016,0.0
8855,1659217195.995,-23.926,-34.668,-45.898,-30.273,0.0
8856,1659217195.999,0.0,-37.109,-41.504,-38.086,0.0
8857,1659217196.003,0.0,-30.762,-39.551,-63.965,0.0
8858,1659217196.007,0.0,-30.273,-44.434,-53.711,0.0
8859,1659217196.011,0.0,-30.273,-46.875,-20.02,0.0
8860,1659217196.014,0.0,-26.367,-45.41,-37.598,0.0
8861,1659217196.018,0.0,-26.855,-48.828,-60.059,0.0
8862,1659217196.022,0.0,-31.25,-51.27,-51.27,0.0
8863,1659217196.026,0.0,-32.227,-55.664,-47.852,0.0
8864,1659217196.03,0.0,-36.133,-51.758,-33.691,0.0
8865,1659217196.034,0.0,-37.598,-47.363,-33.691,0.0
8866,1659217196.038,0.0,-29.297,-41.504,-65.43,0.0
8867,1659217196.042,0.0,-25.391,-37.598,-53.711,0.0
8868,1659217196.046,-36.621,-30.762,-36.621,-4.883,0.0
8869,1659217196.05,-6.348,-35.645,-35.645,-17.09,0.0
8870,1659217196.053,-59.082,-43.457,-38.574,-80.566,0.0
8871,1659217196.057,-67.383,-45.898,-42.969,-92.285,0.0
8872,1659217196.061,-33.203,-43.945,-40.527,-26.855,0.0
8873,1659217196.065,-23.926,-47.852,-39.551,10.254,0.0
8874,1659217196.069,-50.293,-50.293,-43.945,-30.273,0.0
8875,1659217196.073,-95.703,-40.039,-46.387,-83.984,0.0
8876,1659217196.077,-46.875,-33.691,-47.363,-67.383,0.0
8877,1659217196.081,11.23,-36.133,-43.945,-15.137,0.0
8878,1659217196.085,-61.523,-40.527,-43.457,-28.809,0.0
8879,1659217196.089,-99.609,-41.992,-49.805,-64.453,0.0
8880,1659217196.093,-70.801,-35.156,-51.27,-67.871,0.0
8881,1659217196.096,-49.805,-33.691,-45.41,-40.527,0.0
8882,1659217196.1,-42.48,-38.086,-44.434,-45.898,0.0
8883,1659217196.104,-80.078,-37.598,-42.969,-83.984,0.0
8884,1659217196.108,-87.891,-35.156,-44.434,-64.941,0.0
8885,1659217196.112,-18.066,-34.18,-50.293,1.953,0.0
8886,1659217196.116,4.883,-35.156,-41.504,-3.418,0.0
8887,1659217196.12,-70.312,-32.715,-30.273,-61.523,0.0
8888,1659217196.124,-83.984,-31.738,-38.086,-66.406,0.0
8889,1659217196.128,-37.598,-31.738,-43.945,-30.273,0.0
8890,1659217196.132,-5.371,-34.18,-43.945,-6.348,0.0
8891,1659217196.135,-30.273,-37.598,-39.062,-20.508,0.0
8892,1659217196.139,-81.543,-34.668,-35.645,-60.547,0.0
8893,1659217196.143,-62.5,-35.645,-36.621,-53.711,0.0
8894,1659217196.147,-30.762,-35.156,-36.133,3.418,0.0
8895,1659217196.151,-69.824,-36.133,-37.109,-3.906,0.0
8896,1659217196.155,-91.797,-36.621,-38.574,-45.898,0.0
8897,1659217196.159,-61.035,-41.016,-41.016,-57.617,0.0
8898,1659217196.163,-18.555,-44.922,-41.016,-19.531,0.0
8899,1659217196.167,-11.23,-37.109,-44.922,-8.789,0.0
8900,1659217196.171,-65.918,-41.504,-43.945,-43.945,0.0
8901,1659217196.175,-78.125,-48.34,-43.945,-46.875,0.0
8902,1659217196.178,-13.184,-41.504,-48.828,-39.062,0.0
8903,1659217196.182,3.906,-39.062,-48.828,-4.883,0.0
8904,1659217196.186,-81.543,-42.969,-50.781,-46.875,0.0
8905,1659217196.19,-119.629,-39.062,-50.781,-96.191,0.0
8906,1659217196.194,-67.871,-39.062,-48.34,-29.785,0.0
8907,1659217196.198,-16.113,-45.898,-40.039,11.719,0.0
8908,1659217196.202,-41.504,-40.527,-36.133,-36.133,0.0
8909,1659217196.206,-85.449,-38.574,-42.969,-65.918,0.0
8910,1659217196.21,-66.895,-43.457,-47.852,-41.016,0.0
8911,1659217196.214,-2.441,-45.41,-50.293,0.977,0.0
